Position,Company_Name,Location,Post_Month,Post_Year,Details
IT Senior Project Manager (Onsite),IT Senior Project Manager (Onsite),TM Floyd & Company (TMF),May,2024,"We’re looking for an IT Senior Project Manager for an onsite role in Columbia, SC. If you’re looking for a new opportunity, apply today!

Key Responsibilities:
Lead several projects (one to five) in a strong matrix environment executing Software Development Lifecycle methodologies
Develop and monitor project plans, communication plans, risk management plans, and project artifacts from project initiation to post implementation/closure
Ensure project deliverables are completed on time, on budget, within scope, and in accordance with standards
Develop, execute, and maintain project plans and project communications
Facilitate effective communications between all parties involved in the project, including meetings, correspondence/recaps, status reports, and other project artifacts per standards
Skills & Qualifications:
Experience with Windows applications:
Word
Excel
Outlook
SharePoint Online
PowerPoint
Visio
Project
Teams
Education/Certifications:
Bachelor's degree OR 4 years of job-related work experience
Location: Columbia, SC.
This job isprimarilyan onsite role. You will be required to work at an onsite location. This positionmayallow up to 25% remote work.

The salary range for this position is $65,000 - $80,000. Actual compensation within that range will be dependent upon the individual's skills, experience, and qualifications.

24-00038, IT Senior Project Manager"
"Senior Manager, Project and Portfolio Management","Senior Manager, Project and Portfolio Management",Elektrofi,May,2024,"Sr. Manager/ Associate Director

About Elektrofi

Elektrofi is a biopharmaceutical formulation technology company that is revolutionizing the delivery of biologic therapies by giving patients the ability to control how they want to receive and benefit from life-changing medicines. Our breakthrough ultra-high concentration microparticle technology platform resolves the limitations associated with intravenously biologic therapies by enabling convenient at-home subcutaneous self-administration. With a focus on monoclonal antibodies, therapeutic proteins, and other large molecule drugs, we create, develop, and commercialize subcutaneous biologic therapies in collaboration with strategic partners. We believe a patient-centered healthcare approach can lead to a healthier world. We are headquartered in Boston and innovate globally. Formulating the Future of Biologics. www.Elektrofi.com.

Position Summary

Elektrofi is seeking an experienced and dynamic Sr. Manager/Associate Director to join our Program & Portfolio Management team. This team is responsible for the planning, coordination, and execution of development activities related to its strategic partnership programs. You will be joining a preclinical stage company with a multidisciplinary team of scientists and contribute to a variety of development activities in a highly collaborative environment. This position will play a pivotal role in driving partnerships and managing programs focused on the development and commercialization of the Company’s ultra-high concentration biologics delivery platform.

Key Responsibilities

Program Planning, Execution, and Management:
Develop comprehensive project plans, timelines, and budgets in collaboration with cross-functional teams, and monitor progress ensuring successful achievement of milestones.
Manage and foster relationships while overseeing program planning, coordination, and execution for all collaborative development programs with external partners ensuring mutually beneficial outcomes.
Summarize key information including program progress, timeline updates, and risk/opportunity assessments for strategic discussions and decision making.
Cross-Functional Collaboration:
Serve as the primary point of contact for external partners, liaising between internal teams and external stakeholders to ensure alignment on program objectives and deliverables and bringing about successful outcomes.
Risk Management and Issue Resolution:
Identify potential program risks and develop proactive mitigation strategies to address challenges in a timely manner and ensure program success.
Financial Management and Budget Oversight:
Work in conjunction with Finance and the Portfolio manager to manage program budgets and financial resources, tracking expenditures and ensuring adherence to budgetary constraints.
Program and Portfolio Management Team:
Proactively seek out opportunities for organizational improvement (e.g. team structure, processes, communication, etc.)
Contribute to department initiatives as needed to support the effective scaling of PPM capabilities.
Engage with internal and external stakeholders to garner support for department initiatives, ensuring alignment with broader organizational goals and objectives.
Qualifications

3-5+years of experience (Sr. Manager) or 5-8+ years of experience (Assoc. Dir.) in the biotech industry required.
Bachelor’s degree with relevant experience required, MS preferred.
PMP certification and prior experience with Smartsheet required.
Ability to manage scientifically and operationally complex activities with 3+ years of technical program management in a scientific organization preferred.
Familiarity with the biologic’s development process, clinical operational planning, and related functions preferred.
Ability to think critically and solve problems to achieve program goals.
Strong team player who can rapidly build positive relationships, proactively partner across teams with the ability to motivate and influence others, and negotiate diplomatically both internally and externally..
Ability to effectively communicate complex ideas across program boundaries and influence others to act and maximize outcomes.
Exceptional organizational, analytical, written, and oral communication skills.
Superb attention to detail and a passion for follow-through.
Ability to prioritize and parallelize tasks according to business objectives.
Able to balance the strategic needs of programs with tactical day-to-day activities.

Our unique strength lies in transforming pioneering ideas into concrete, life-transforming solutions. To realize this ambitious vision, we are dedicated to nurturing an in-office work ethos. While remote work has its merits, it does not constitute a fundamental aspect of our working approach. As part of our commitment to enhancing the in-office experience, we provide all employees with a commuter assistance program, offering support of up to $315 per month. Please apply at careers@elektrofi.com.

EEOC Statement

Elektrofi provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws.

To all agencies, please, no phone calls or emails to any employee of Elektrofi about this requisition. All resumes submitted by search firms/employment agencies to any employee at Elektrofi via email, the internet, or in any form and method will be deemed the sole property of Elektrofi unless such search firms/employment agencies were engaged by Elektrofi for this requisition and a valid agreement with Elektrofi is in place. If a candidate submitted outside of the Elektrofi agency engagement process is hired, no fee or payment of any kind will be paid.

All candidates must be legally authorized to work in the United States for any employer without sponsorship now or in the future."
Senior Project / Program Manager - Pharma,Senior Project / Program Manager - Pharma,Zifo,May,2024,"Location{{:}} Cambridge, MA (Hybrid)
Zifo is looking for a Senior Project/Program Manager with experience in validated systems application development and GxP processes for a client in Cambridge, MA. The Project Manager will be responsible for the delivery of various technical solutions.


Requirements

High level PM Job Description{{:}}
  Develop an end-to-end project management plan using formal tools such as Microsoft Project or Jira
Create project artifacts, such as project plans, measures, team and stakeholder communications, status reports, resource, and time management
Set a cadence for project team meetings and steering committee meetings. Schedule meetings, document minutes and action items
Execute the project plan, monitor scope, milestones, dependencies, cost, project reporting, RAID, communication, escalations
Understanding of the GxP process and closely monitor the project scope change through formal change control mechanism
Manage project financials such as forecast and monitor them against the project budget. Develop project or program budgets
Adhere to project governance activities as outlined by the S&O
 
General Project Management Skills{{:}}
Ultimately responsible to manage high priority projects with many stakeholders and several smaller workstreams to meet company needs. Projects are both technical and non-technical or technical in nature
Responsible for managing risks, communications, budgets, procurement, timelines, resources, quality and scope in executing projects within the Project Management Methodology
Ensure projects are implemented within stated goals and timelines
Will prepare and/or present data, results and reports to peers, project managers, and management. Comfortable interacting with and presenting to all levels of management
Anticipates and resolves conflicts with a win-win mentality
Able to concurrently manage multiple projects and priorities, using best practices and industry standards
Be an expert in Project Management within the corporate and a matrixed environment 

Technical PM Responsibility{{:}}
Manage/lead entire project or service including technical solution, implementation, support and quality. Understand and direct/participate in all phases of project implementation on large projects
Prioritize work and schedules
Review project team deliverables to ensure quality (design walk-through, test results, etc.) and adherence to standards/ regulatory requirements
Interact with customers to understand their business and to anticipate IT solutions based on business and technical knowledge. Manage (educate and influence) the business project sponsor
Participate in the budget process and be accountable for project budget on small/medium size projects
Provide direct supervision and mentoring of project team member's during the project. Provide project performance feedback to the team member's supervisor/manager
Participate in the research, analysis, selection, and implementation of new tools, technologies and/or services

In delivery to the Project Management Office{{:}}
As a change agent, works with a cross functional teams to develop and deploy new business process and improve existing business processes
May collect data to monitor & report on the progress of project(s); then assembles the preliminary analysis of the data
Assesses project or business process issues and develop solutions in order to meet objectives, which may include quality, customer satisfaction, productivity and costs
Using project management tools, develops mechanisms for monitoring project progress and for intervention and problem solving with project managers, line managers and other manufacturing managers
Approves team deliverables for project completion and focuses teams on ensuring completion of deliverables based on agreed to timelines
Qualifications{{:}}
Bachelor's/Master's degree or equivalent in a Life Sciences or IT field is mandatory
Minimum 10 years experience as a Business Technology Consultant/Project Manager
Minimum 10 years experience managing large, complex, validated system application development projects / programs with large scale
Minimum 5 years of experience working with Customer/Client focused delivery model & Global solution deployment, preferably in the pharmaceutical /Life sciences industry
A successful Zifo-ite is{{:}}
Independent, Self-Motivated & Results driven
Willing & able to quickly acquire new Technical Skills & Business Principles
A critical thinker who possesses logical reasoning
Curious and always looking for creative solutions to complex problems


Benefits

About Zifo{{:}}
CURIOSITY DRIVEN, SCIENCE FOCUSED, EMPLOYEE BUILT. Our culture is unlike any other, one where we debate, challenge ourselves, and interact with all alike. We are a curious bunch, characterized by our passion to learn and spirit of teamwork. Zifo is a global R&D solutions provider focused on the industries of Pharma, Biotech, Manufacturing QC, Medical Devices, specialty chemicals and other research-based organizations. Our team's knowledge of science and expertise in technology help Zifo better serve our customers around the globe, including 7 of the Top 10 Biopharma companies.
We look for Science - Biotechnology, Pharmaceutical Technology, Biomedical Engineering, Microbiology etc. We possess scientific and technical knowledge and bear professional and personal goals. While we have a ""no doors"" policy to promote free access within, we do have a tough door to walk in. We search with a two-point agenda - technical competency and cultural adaptability.
We offer a competitive compensation package including accrued vacation, medical, dental, vision, 401k with company matching, life insurance, and flexible spending accounts.
If you share these sentiments and are prepared for the atypical, then Zifo is your calling!
Zifo is an equal opportunity employer, and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Project/Program Manager IV,Project/Program Manager IV,IntePros,May,2024,"Compensation Range:

$65.00 - 78.00/hr

Welcome to IntePros, a certified woman-owned company specializing in innovative and results-oriented recruiting and staffing solutions. We take immense pride in genuinely understanding what drives and inspires exceptional individuals like you. Your success is our priority, and we are dedicated to actively shaping your long-term career journey. At IntePros, we believe in comprehensive well-being. You have access to our medical, dental, vision, and mental health programs, ensuring your health and wellness are taken care of. To support your continuous growth, we also provide a $1,500 per year education and professional certification fund. Diversity and inclusion are cornerstones of our company ethos. IntePros is proud to be an equal opportunity employer. We do not discriminate in employment on the basis of race, color, religion, sex, pregnancy, gender identity, national origin, sexual orientation, disability, age, veteran or military status, retaliation, or any other characteristic protected by law. We celebrate the rich tapestry of backgrounds and perspectives that make us stronger as a team. Please note that only qualified individuals being considered will be contacted. We appreciate your interest and look forward to potentially embarking on a transformative journey together.

Sr. UX Project Manager

IntePros is looking for a Sr. UX Project Manager to work a hybrid, 3 days in office 2 from home, schedule for our client located in Bellevue, WA. This is an exciting role that will work in the Alexa domain assisting the user research team in driving operational improvements and leading scalable research programs.

Responsibilities:

Lead the design and development of rolling research programs, ensuring they are well-defined, feasible, and aligned with organizational needs.
Provide training for non-researchers engaging with research programs and lead education initiatives across cross-functional teams.
Develop self-service research protocols, evaluate research study plans, and provide guidance based on best practices.
Identify and mitigate risks associated with research programs, proactively developing solutions across operational planning, program documentation, resourcing, and stakeholder relationships.


What are the top three MUST HAVE skill sets (technical) that are required?

Bachelor’s or master’s degree
6+ years of program or project management experience.
Experience working directly with the UX designers and/or research.
Ability to manage ambiguity, work autonomously, and within an Agile development environment.


What are top three PREFERRED skill sets (technical)?

Experience developing rolling research programs or self-service research programs.
Experience performing user research methodology (e.g. surveys, lab studies, diary studies, in-depth interviews, etc.)
Proven track record of strategic UX or research leadership and success in driving UX culture in organizations
Experience with voice interfaces, artificial intelligence, machine learning, large language models, and/or consumer tech products."
Project/Program Manager IV,Project/Program Manager IV,Webologix Global,May,2024,"Please Find the Below Job Description:-

Title:- Project/Program Manager IV

Location:- Salem, OR (Hybrid) Local to OR candidates only

Type:- Contract

Job Description:-

Agency requires a Project Manager to oversee the implementation of a SaaS (Software as a Service) solution to replace the agency's current legacy system. The Agency has identified the solution and is in the process of procuring this SaaS system via an emergency procurement. The Agency estimates this implementation project could be up to 24 months duration. Assumption is the average hours worked per week will be 25 but may extend up to 40 hours.

Minimum of 3-5 years with recent experience of planning and managing an agency-wide core business system replacement project
PMI or PMP Project Management Certification
Create Documents needed for immediate and future project management activities that follow the current version of PMI PMBOK Standards and the EIS Stage Gate process:
Plan and manage an agency-wide core business system replacement project
Project plan preparation including artifacts required for EIS Stage Gate endorsements
Project Implementation Plan
Weekly Project Status Report for PUC and vendor
Work with vendor to plan and coordinate implementation activities.
Monthly Project Status Report for the Enterprise Information Systems (EIS) and Legislative Fiscal Office (LFO)
Requirements Discovery
Functional Design Specification Documentation
System Security Plan
Prototype Testing Plan
Development and Configuration
User Acceptance Testing Readiness Report
User Acceptance Testing Plan
Data Migration Plan
Knowledge Transfer Plan
Training Plan
User Training
Implementation Plan
Go-Live Plan
Project Close Out Documents
Maintain project documents throughout the project
Ability to work with employees, stakeholders, and contractor to clearly communicate needs and issues, ability to resolve issues solely and with management input, schedule and lead regular meetings to relay progress and identify problems.
Ensure maximum performance by providing purpose, direction and motivation to the project team.
Lead project with already defined requirements through deployment including identifying schedules, scope, budget estimation, and implementation plans, including risk mitigation
Coordinate internal and external resources to ensure that tasks adhere to scope, schedule, and budget
Analyze project status and, when necessary, revise the scope, schedule, or budget according to established change control and governance processes to ensure that project requirements can be met
Establish and maintain relationships with relevant client stakeholders, providing day-to-day contact on project status and changes
Ensure that best Change Management, Vendor Management, and Risk Management practices are followed

Thanks & Regards

Vishal Tyagi

Webologix Inc

Direct- +1 332529-9840

Email – vishal.tyagi@webologix.net

www.webologics.com (Europe/ USA/ UK / Canada)"
Technical Project Manager /Consultant,Technical Project Manager /Consultant,Steneral Consulting,February,2024,"Would you want to check around? Need a Technical Project Manager. At least 6 months duration

Industry – Manufacturing
Functional area - Third partly logistics company
Technology – IFS (the core Mfg. system) –IFS STANDS FOR industrial financial systems
Other – Boomi, Azure and PowerBI
Exposure to Data / Data Lake will be a plus
Need someone to run heard resources, some internal and some external
So, all standard PM skills. Good communication and being a self-starter is a must

Some additional info

This position is all REMOTE

IF any travel client will pay [ and I don’t know where ]

The Company Is Installing IFS So They Would Prefer

Need strong Manufacturing industry experience

Company is 500m in sales volume

This is a 6 month a assignment

Start date ASAP"
Senior Project Manager- Financial Systems,Senior Project Manager- Financial Systems,Wipro,April,2024,"Senior Project Manager- Financial Systems
New York, NY (Day1 Onsite)

Senior Project Manager is responsible for ensuring that projects are completed successfully, on time, within budget, and to the required quality standards, while managing risks, stakeholders, and resources effectively.

Key responsibilities:
1. Project Planning: Develop a comprehensive project plan that outlines the project scope, objectives, timelines, budget, and resources required to complete the project successfully.
2. Project Execution: Manage the project team and ensure that all project activities are completed on time, within budget, and to the required quality standards.
3. Risk Management: Identify potential risks and develop strategies to mitigate them, ensuring that the project stays on track and within budget.
4. Stakeholder Management: Build and maintain relationships with stakeholders, core team members, extended project team to ensure that project goals are met.
5. Communication: Communicate project progress, risks, and issues to stakeholders, including senior management, project sponsors, and team members.
6. Resource Management: Manage project resources, including personnel, equipment, and materials, to ensure that they are used effectively and efficiently.
7. Quality Management: Ensure that project deliverables meet the required quality standards and that project processes are followed consistently.
8. Change Management: Manage changes to the project scope, schedule, or budget, ensuring that they are properly documented and approved.
9. Project Closure: Ensure that all project deliverables are completed, and that the project is closed out in a timely and efficient manner.

What you need to have:
• 10 years of Project Management experience
• Experience of managing Finance system projects a must
• Excellent communication skills (verbal and written) to clearly and concisely convey information to stakeholders of all levels
• Strong leadership skills, ability to motivate and inspire team members to achieve project goals
• Good time management skills to be able to manage your own time and time of team members to ensure project deadlines are met
• Problem solving skills to be able to effectively identify and solve problems that arise during the project, including to think creatively, identify potential solutions and make informed decisions."
"Senior Project Manager, ERP Implementation - $130k+","Senior Project Manager, ERP Implementation - $130k+",Henderson Harbor Group,May,2024,"Henderson Harbor Group is a premier executive search and consulting firm with deep experience in technology, finance, accounting and tax. The search division recruits highly skilled professionals for Contract and Permanent positions. We service our clients primarily in the NYC Metro area, as well as nationally through our AAFA and NPA networks.

Our client is seeking a dynamic and experienced ERP Implementation Project Manager to oversee the successful deployment of our new Enterprise Resource Planning (ERP) system. The ERP Implementation Project Manager will be responsible for leading all aspects of the implementation process, from planning and design to execution and post-implementation support.

Compensation: $130,000+

Workplace Policy: Hybrid

Responsibilities:

Develop and execute a comprehensive project plan, including timelines, milestones, and resource allocation.
Define project scope, goals, and deliverables in collaboration with key stakeholders.
Identify potential risks and develop mitigation strategies to ensure successful project completion.
Act as the primary point of contact for all stakeholders involved in the ERP implementation, including internal teams, external vendors, and executive leadership.
Facilitate regular communication and collaboration among stakeholders to ensure alignment on project objectives and priorities.
Manage expectations and address concerns proactively to maintain stakeholder engagement and support throughout the project lifecycle.
Build and lead a cross-functional project team, including members from IT, finance, operations, and other relevant departments.
Provide guidance, support, and direction to team members to ensure clarity of roles and responsibilities.
Foster a collaborative and results-driven team culture that promotes accountability and innovation.
Select and manage external vendors and consultants involved in the ERP implementation, ensuring adherence to project requirements and quality standards.
Negotiate contracts, service agreements, and pricing terms with vendors to optimize value and minimize costs.
Monitor vendor performance and address any issues or concerns in a timely manner.
Oversee the execution of project tasks according to the established timeline and budget.
Monitor project progress, identify deviations from the plan, and take corrective actions as needed to keep the project on track.
Conduct regular status meetings, progress reports, and presentations to keep stakeholders informed of project developments.
Develop and implement change management strategies to facilitate the adoption of the new ERP system across the organization.
Provide training, support, and resources to end-users to ensure smooth transition and user acceptance of the new system.
Address resistance to change and proactively manage any cultural or organizational barriers to ERP implementation.
Ensure the successful go-live of the ERP system and provide post-implementation support to address any issues or concerns.
Conduct post-implementation reviews and assessments to identify lessons learned and areas for continuous improvement.
Transition ownership of the ERP system to the appropriate internal teams and establish processes for ongoing maintenance and optimization.

Requirements:

Bachelor’s degree in Business Administration, Information Technology, or related field; PMP or equivalent certification preferred
Proven experience (5 years) leading ERP implementation projects, preferably in a large-scale corporate environment
Deep understanding of ERP systems and processes, including but not limited to finance, supply chain, manufacturing, and human resources
Strong project management skills, including the ability to develop and execute project plans, manage budgets, and mitigate risks
Excellent communication and interpersonal skills, with the ability to effectively engage and influence stakeholders at all levels of the organization
Strong leadership abilities, with a track record of building and motivating high-performing project teams
Experience with change management principles and methodologies, including training, communication, and stakeholder engagement
Proficiency in project management software and tools, as well as Microsoft Office suite"
"Program Manager I, Operations, Cloud Office of CTO","Program Manager I, Operations, Cloud Office of CTO",Google,May,2024,"Note: By applying to this position you will have an opportunity to share your preferred working location from the following: Austin, TX, USA; New York, NY, USA; Seattle, WA, USA; San Francisco, CA, USA; Sunnyvale, CA, USA.Minimum qualifications:

Bachelor's degree or equivalent practical experience.
1 year of program management experience.
Experience with analytics and project management.
Experience in managing operational projects across multiple teams.

Preferred qualifications:

Ability to balance multiple projects with different stakeholders simultaneously.
Ability to drive projects using project plans and other Program Management tools.
Comfortable collaborating across teams and navigating ambiguity.
Creativity or innovative thinking for impactful programs.
Excellent written and verbal communication skills.

About the jobA problem isn’t truly solved until it’s solved for all. That’s why Googlers build products that help create opportunities for everyone, whether down the street or across the globe. As a Program Manager at Google, you’ll lead complex, multi-disciplinary projects from start to finish — working with stakeholders to plan requirements, manage project schedules, identify risks, and communicate clearly with cross-functional partners across the company. Your projects will often span offices, time zones, and hemispheres. It's your job to coordinate the players and keep them up to date on progress and deadlines.

Our goal is to build a Google that looks like the world around us — and we want Googlers to stay and grow when they join us. As part of our efforts to build a Google for everyone, we build diversity, equity, and inclusion into our work and we aim to cultivate a sense of belonging throughout the company.

The Office of the CTO (OCTO) is a diverse team of engineers and technologists, whose mission is to foster market-disrupting collaborative innovation between Google and other organizations.

As a Program Manager in OCTO, you will focus on team operations and program. This will include supporting OCTO foundational run the business work and Applied Innovation Factory programs.Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems.

The US base salary range for this full-time position is $99,000-$145,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process.

Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about benefits at Google .

Responsibilities

Lead a portfolio of strategic projects geared toward team operations.
Lead end-to-end program management of multiple, complex global programs.
Manage program priorities and communication to participants, managers, and executive leadership.
Manage stakeholders by following a technical conversation, summarizing, and presenting findings.
Help drive and define a new set of functions in OCTO as a program manager, helping to design and simplify processes, magnifying team impact.


Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form ."
Onsite Job Opportunity - Technical project manager,Onsite Job Opportunity - Technical project manager,"Donato Technologies, Inc.",January,2024,"Role – Technical project manager

Work Mode: onsite

Location – Bellevue WA

Duration: 12 Months

Experience: 10-15 years

Technical project manager (should be available for 24*7 production support)

Should have around 10- 15 years of total experience.
Manage Operations and Support teams for a large cloud-based application
Excellent skill set on analyzing, identifying, troubleshooting and rectifying application/infrastructure issues Strong knowledge of telemetry & monitoring tools such as Splunk, AppDynamics, Grafana, CloudWatch
Own and manage major incidents in production and lower environments as defined by the customers
Strong technical background in Java based applications with proficiency in Microservices, REST APIs and Cloud
Preferred to have experience in Siebel CRM and dealing with customer-based application platforms and infra
Understanding of GraphDB and GraphQL technologies and their usage

Track and ensure compliance of various metrics - such as SLA, MTTR, MTTA, MTBF of the application

Should be able to identify improvement areas, drive automation and transformation initiatives.
Collaborate with onshore and offshore teams to ensure application support activities are completed within the SLAs
Communicate project status, issues and risks timely to all stakeholders, cross functional teams and managers
Passion to learn and adapt with new technologies as per project needs
Should have worked in client facing roles and have excellent communication skills"
Project/Program Manager III,Project/Program Manager III,IntePros,May,2024,"Compensation Range:

$55.00 - $68.64/hr

Welcome to IntePros, a certified woman-owned company specializing in innovative and results-oriented recruiting and staffing solutions. We take immense pride in genuinely understanding what drives and inspires exceptional individuals like you. Your success is our priority, and we are dedicated to actively shaping your long-term career journey. At IntePros, we believe in comprehensive well-being. You have access to our medical, dental, vision, and mental health programs, ensuring your health and wellness are taken care of. To support your continuous growth, we also provide a $1,500 per year education and professional certification fund. Diversity and inclusion are cornerstones of our company ethos. IntePros is proud to be an equal opportunity employer. We do not discriminate in employment on the basis of race, color, religion, sex, pregnancy, gender identity, national origin, sexual orientation, disability, age, veteran or military status, retaliation, or any other characteristic protected by law. We celebrate the rich tapestry of backgrounds and perspectives that make us stronger as a team. Please note that only qualified individuals being considered will be contacted. We appreciate your interest and look forward to potentially embarking on a transformative journey together.

Project/Program Manager III

IntePros is looking for a Project/Program Manager II to work 100% on site for our client located in Seattle, WA. This is an exciting role that will be part of the AWS team providing walk out technology for Physical store fronts.

Responsibilities:

Responsible for the coordination and completion of project/program.
Oversees all aspects of projects/program.
Sets deadlines, assigns responsibilities, and monitors and summarizes progress of project/program.
Prepares reports for upper management regarding status of project/program.
Familiar with a variety of the field's concepts, practices, and procedures. unit/department


What are the top three MUST HAVE skill sets (technical) required?

4-6 Years Of Experience as a PM – possibly 4-6 years as a Program Coordinator
Reporting skills
Optimizing plans and lowering costs
Good Writing Skills
Project Tracking and Metrics"
Senior Project Manager - Technology (remote) (specialty pharmacy a must,Senior Project Manager - Technology (remote) (specialty pharmacy a must,AssistRx,November,2023,"The Project Manager will be a member of the PMO Team, reporting to the Director of Program Management. The PMO Team leads client software implementation projects and works closely with the Product Management team to identify opportunities and develop solutions. The Project Manager is a critical role within the organization, and is primarily responsible for successfully managing software implementations, from project initiation through project closure. The Project Manager will be working on a variety of interesting projects, and work closely with our clients as well as internal teams (including, but not limited to, Business Analysts, Development, QA, Sales, and Executive Leadership), in a fast paced and dynamic environment. We are looking for a Project Manager that is detail oriented, flexible when faced with change, able to manage multiple tasks and projects, skilled at building relationships with clients and internal team members, thrives in a fast paced work environment, and has a solid understanding of the software development lifecycle. This candidate will have many opportunities to impact business process and company success. This is a highly technical position with accountability for product quality that requires the ability to motivate and mentor cross-functional team members.

Essential Duties & Responsibilities:

Effectively manage client communications and expectations
Own the customer relationship - function as primary point of contact during implementation, and maintain position as trusted advisor to clients
Define implementation projects, execute tasks, complete deliverables, coordinate staffing, and monitor and report results
Develop and deliver training
Able to function as subject matter expert in order to collect complete and accurate business requirements from clients
Work as a team player and leader in order to effectively coordinate across functional teams
Collaborates with Product Management to balance product vision and voice of customer in order to recommend and deliver best-in-class solutions
Presents project statuses to executive team
Works closely with Business Analyst to ensure that all documentation accurately reflects client needs and clearly defined for Development and QA teams (i.e. business requirements, user stories, wireframes, functional specifications, test plans, etc)
Manages issues, risks and changes using appropriate and agreed upon processes
Coordinate estimation of development effort
Plan milestones, track progress, prioritize bug reports
Coordinate training for team members


Requirements

PM needs deep technology skill set
Understands, sFTP, API's
File formats
Unique GUID's
Integrations
HTML
Specialty Pharmacy
Proven, hands-on experience successfully implementing SaaS and/or enterprise software applications
A working knowledge of pharmaceutical, special pharmacy, hub or related industries
Direct experience in consulting for external clients
In addition to the qualifications listed above, successful candidates will have the following characteristics:
A self-starter who can thrive in a fast-paced environment with minimal direct supervision
Highest ethical standards and personal integrity
Good data, business, and financial analysis skills
Superior communications skills, both verbally and in writing
Proficiency with MS Office suite, including Word, Excel, Outlook, PowerPoint, Project


Qualifications:

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Education and/or Experience Requirements:

Passion for making a different in patients' lives and reducing the administrative burden on physician offices
Bachelor's Degree (preferably in Management Information Systems, Computer Science, Business or related discipline)
3-5 years of experience successfully managing complex software projects, including client facing projects
Agile software development experience preferred
Specialty pharmacy industry experience preferred
Ability to plan, direct, and deliver outstanding presentations
Excellent written and verbal communication skills
Impeccable organizational skills and attention to detail
Exceptional interpersonal and teamwork skills. Capable of understanding a broad range of viewpoints and building consensus
Ability to multi‐task in a fast‐paced organization
Proven experience at working independently with minimal supervision and as part of a team to complete assignments
Flexibility and adaptability to rapid change


Benefits

Supportive, progressive, fast-paced environment
Competitive pay structure
Matching 401(k) with immediate vesting
Medical, dental, vision, life, & short-term disability insurance
AssistRx, Inc. is proud to be an Equal Opportunity Employer. All qualified applicants will receive consideration without regard to race, religion, color, sex (including pregnancy, gender identity, and sexual orientation), parental status, national origin, age, disability, family medical history or genetic information, political affiliation, military service, or other non-merit based factors, or any other protected categories protected by federal, state, or local laws
All offers of employment with AssistRx are conditional based on the successful completion of a pre-employment background check
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire. Sponsorship and/or work authorization is not available for this position
AssistRx does not accept unsolicited resumes from search firms or any other vendor services. Any unsolicited resumes will be considered property of AssistRx and no fee will be paid in the event of a hire"
Technical Project Manager/Analytics Lead,Technical Project Manager/Analytics Lead,Steneral Consulting,April,2024,"Position: Technical Project Manager/Analytics Lead

Client: ZS Associates

Location: In-office 3 days/week in Gaithersburg, MD: Mandatory!

Industry experience: Pharma/Bio Tech/Life Sciences Industries: Mandatory!

Interviews: Video Zoom: probably 3 rounds

Work Status: USC or Green Card only. Candidate must live in Gaithersburg, MD area.

Notes

Must come from RECENT Pharma experience
Must have a deep understanding of Analytics in relationship to Pharma
Patient Level Data or Patient Claims Experience

Description

Experience:

5+ years Technical Project Management experience working with data projects within the Pharma industry.
Deep analytics experience
Experience with patient data level claims, Oncology analytics or general patient claims experience that has an emphasis on stakeholder management / data story telling.
Stakeholder Management

Responsibilities And Skills

Act as a thought partner to Client insights and analytics team to evaluate business needs/ scope and design analyses with analytics leadership to deliver fit-for-purpose solutions,
Co-create analytics plan with brand stakeholders and work with the rest of the analytics teams to deliver insights,
Deep understanding on end to end analytics delivery
Triaging - Prioritize and evaluate needs and queue of requests with insights and analytics leadership aligning with the strategic imperatives.
Collaborate with other Client functional teams to bring in all rounded thinking and solutioning.
Provide leverage for analytics and market research in critical meetings.
Present insights and discuss implications with brand/ insights and analytics teams.

Additional Skills

Oncology Analytics expertise
Deep understanding of PLD data (Majorly Claims, EMR/EHR is a plus)
Stakeholder Management
Communication"
