Position,Company_Name,Location,Post_Month,Post_Year,Details
Project Coordinator,Project Coordinator,UNIS,April,2024,"Description

Project Coordinator will be responsible for assisting Project Management Team and major warehouse facility upgrades, tenant improvement work and subcontractors. The ideal candidate is self-motivated, detail oriented, excellent communication skills, multi-task, problem solve, and prioritize workload.

Duties And Responsibilities

Coordinates, tracks and maintains all project documentation, including project plans and objectives, deliverables, timelines, resource plans, communications, and meeting minutes. Updates documentation as necessary.
Coordinates and facilitates meetings. Prepares agendas, presentations and all other necessary meeting materials. Takes meeting minutes and distributes accordingly.
Supports project kick-off and close out activities. Collects necessary information, documentation and approvals. Provides input on lessons-learned and documents accordingly.
Ensures project team members meet assigned project deliverables and deadlines.
Process purchase requests from approved vendors
Act as liaison for the department in routine administrative and project coordination activities, including phone calls, inquiries, management of contracts and any other matters as designated.
Obtain, manage and analyze contractor and vendor bids for projects and renovations
Follow through on all aspects of a project’s life cycle from beginning to end in a timely manner
Conduct effective research to meet project goals and assigned tasks
Analytical problem solving with the ability to understand the overall picture
Travel to various locations when required to assist with facility management
Ad-hoc projects as assigned by the manager/supervisor
Ability to prioritize and effectively multi-task
Excellent organizational skills and strong attention to detail
Ability read, understand and interpret project plans and documents.
Ability to understand construction blueprint is a plus.
Strong organizational skills, ability to coordinate multiple tasks and support projects of varying complexity concurrently.
Strong analytical and creative problem-solving skills.
Ability to maintain steady professionalism throughout aggressive deadlines, changing priorities, and evolving operations, as common to progressive start-up environments.
Effective and professional communication skills
Self-driven, quick learner, patient, must be able to work with people of different personalities
Must have reliable transportation and be willing to travel between office locations as needed
Proficient in Microsoft Office (Excel, Word, PowerPoint, etc)
Minimum of BA/BS degree"
Project Coordinator (Fixed duration / Temp),Project Coordinator (Fixed duration / Temp),True Brands,May,2024,"At True Brands, our purpose is to help people embrace today and confidently pursue tomorrow. That's why we provide an environment focused on openness, inclusion, trust, and respect. True Brands™ is a fast-growing creativity-driven company specializing in the design and distribution of high-end beverage and lifestyle products. We’ve become a major contender in the growing beverage accessories, gift, and consumables marketplace, with over 25,000 customers worldwide. Our team consists of intelligent, creative, and driven individuals who love working together. Check out our website (www.truebrands.com) to learn more about our family of brands.

True Brands is on the lookout for a Project Coordinator to join our dynamic Creative team. If you have a passion for project management and a knack for delivering compelling content, this is your chance to make a significant impact on our marketing efforts this summer. You will play a pivotal role in managing projects in Asana, collaborating closely with our marketing, product, creative, and production teams. If you are a proactive, detail-oriented individual with prior experience working for an agency and a passion for project management we would love to hear from you. Join True Brands this summer and be a part of a team that values creativity, collaboration, and innovation.

This is a temporary hybrid role expected to last from mid-June to mid-October, working 40 hours a week Monday-Friday and in our Fremont office on Tuesday through Thursday.

Duties & Responsibilities

Manage and oversee the workflow of marketing and creative projects from inception to completion
Coordinate with internal teams to ensure timely delivery of all project milestones
Structure cross-team projects in Asana, assigning tasks, and monitoring progress to ensure deadlines
Work closely with marketing, product, creative, and production teams to ensure alignment and smooth project execution
Facilitate communication between departments to ensure cohesive project development
Schedule and coordinate meetings, including briefs, kickoffs, creative reviews, and check-ins
Track project timelines and anticipate potential delays or issues
Identify and assess risks to project timelines and deliverables
Adjust schedules and negotiate deadlines with stakeholders as necessary to keep projects on track
Elevate issues to senior management when necessary and propose solutions to mitigate risks
Provide regular updates on project status to senior management and stakeholders
Anticipate cadence of incoming requests and track weekly resource schedules, negotiating with key stakeholders to shift timelines as needed

Required Skills & Experience

Proficiency in Google Suite
Advanced proficiency in Asana, or other similar project management software
Marketing, Creative, Project Management - Min 1 years experience
Project management experience working with both print and digital mediums
Ability to work with ambiguity
Clear and concise communication, both oral and written
Ability to balance and prioritize multiple projects and meet deadlines
Experience working with both Creative and Design teams

Compensation

$38-$45 per hour DOE
PTO
40% employee discount
Excellent work/life balance
Potential growth opportunities
Company events

True Brands is an equal opportunity employer and does not discriminate against any employee or applicant for employment on the basis of race, color, religion, sex, gender identity, sexual orientation, national origin, age, disability, or any other legally protected status. We are committed to providing a diverse and inclusive workplace where all employees are respected and given equal opportunities to succeed. We believe that our differences enrich our company culture, promote innovation, and enable us to better serve our customers. True Brands is dedicated to creating an environment free from harassment, intimidation, and retaliation and we expect all employees to treat each other with respect and professionalism

Powered by JazzHR

iBsha4ZWWI"
Project Coordinator,Project Coordinator,Cloudforce,May,2024,"Job Title: Project Coordinator
Location: National Harbor, MD (On-site)
Type: Temp-to-Perm (90 days)
Compensation: $20-$25/hr., DOE

Cloudforce is seeking a Project Coordinator to support the management and completion of various small/medium short-term projects and initiatives. Projects will include both IT engineering projects along with back-office coordination, internal project oversight, and PMO office support.

The Project Coordinator will work closely with the PMO and engineering teams to carry out the successful completion of projects by serving as the liaison between Cloudforce staff and stakeholders. Daily tasks in this role will include administrative coordination of project work, maintaining of project agendas, notes, and calendars, and overseeing the PMO’s project management tool, ClickUp.

The ideal candidate will enthusiastically contribute to the client relationship, leveraging excellent communication skills to provide structure and clarity throughout the duration of the project. This candidate should possess professional polish and confidence, value self-awareness and growth, and have a detail-oriented management style.

Responsibilities:
Support Program and Project Managers in the implementation of larger-scale projects as requested.
Provide weekly cadence of necessary project reporting, including budgets, status, metrics, milestones, risks, and other considerations.
Coordinate project management activities, resources, equipment, and information.
Support PMO staff responsibilities such as meeting/stakeholder coordination, documentation creation, and resource management.
Assist in managing a documentation repository for internal PMO and for client-facing artifacts.
Create and update documentation in support of the PMO and project, or as assigned based on needs of the client or team.
Provide direct oversight across selected projects (internal and client-facing) as directed by the Program Manager.
Serve as subject matter expert for the PMO’s project management application (ClickUp).
Assist technical staff to break down projects into manageable actions and clear timeframes.
Serve as an onsite presence for key client meetings (in and around DC-Metro area).
Other duties, as assigned.

Qualifications:
Exceptional and highly professional communication ability – both verbal and written.
Confidence and polish to engage with internal and external stakeholders at all levels of seniority.
An ability to work independently with minimal managerial supervision.
Exceptional organizational skills, including multitasking and time management.
Strong customer service and collaboration skills.
An ability to serve as a liaison, onsite presence, and facilitator for Cloudforce – and as a backup for the Project Management team.

Preferred Skills and Experience:
One or more years of experience supporting projects.
Knowledge of industry-standard project management fundamentals and terminology (CAPM, PMP, Agile or other frameworks).
Hands-on experience with project management and collaboration tools (such as ClickUp, Trello, MS Project, Planner, Airtable, Teams, Jira, SharePoint, etc.).

You Love To:
Work in a dynamic team environment.
Learn and deploy modern technologies.
Perform as a self-starter and manage your own time.
Interact with clients often and maintain excellent working relationships.
Participate in monthly company outings and quarterly local service projects.
Eat lunch as a team every Friday and have your hand at conquering our ping-pong champions.

About Us:
Cloudforce is a spirited team defined by the shared values of excellence, growth, teamwork, passion, giving back, and glee. As technophiles, we thrive on the latest developments in our chosen field of expertise: cloud computing. As humans, we are driven by the opportunities to make life better through the thoughtful application of technology. At Cloudforce, these two pursuits combine to form an effective, human-centered approach for making cloud solutions accessible for businesses, app developers, and entrepreneurs, alike.

We offer our employees unique opportunities to learn, grow, and be part of a team that believes in more than just typical nine-to-five activities. We’ve built a culture around openness, inclusiveness, giving back to the community, team building, and growth. Whether it be through monthly team outings, annual trips, or our frequent charitable activities, we’re serious about making each individual feel like they’re part of our team.


Cloudforce is an Equal Opportunity/Affirmative Action employer. All qualified candidates will receive consideration for employment without regard to disability, protected veteran status, race, color, religious creed, national origin, citizenship, marital status, sex, sexual orientation/gender identity, age, or genetic information.

Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions in accordance with the Americans with Disabilities Act.


P.S.... Cloudforce offers everything you’d expect in the perfect technology job…
Outstanding opportunities to learn, grow, and expand your network
Excellent compensation, benefits, and generous incentives
24/7 access to a modern gym with Tonal and Peloton
401K savings plan and education reimbursement
Super cutting-edge technology
State-of-the-art workspace
Community involvement
Great team synergy

But we also offer a few irresistible extras:
Weekly lunch and shenanigans... on us!
Complimentary snacks to keep you focused
Incentive program for investing in your growth
Seeing your input and suggestions heard and implemented
Free monthly garage parking with direct private access to the office
Brand-new, sun-filled National Harbor offices with scenic views of the Potomac, surrounded by shops, restaurants, and more
Scenic walking paths along the Potomac for getting some fresh air and think time
Applying your technology smarts and insights to make the world safer, smarter, better"
Project Coordinator,Project Coordinator,24 Seven Talent,May,2024,"Duration: 9 month contract
Location: Washington D.C. - Hybrid
Pay: $28.91/hr
Schedule: Monday - Friday normal business hours. Person will work during online events, some events could take place after normal hours between 5:30-7:30 pm.
Title: Project Coordinator
Job Description:
Responsible for supporting the program director, program managers and other project resources during the course of the program lifecycle.
Assist in the coordination and production of Economic Mobility online events.
Assist in the development of communication and training plans.
Take notes during program meetings and distribute meeting summaries accordingly.
Update program and project plans as needed. Plan, monitor and coordinate tasks.
Participate in and document needs assessment meetings.
Assist in the editing of program resources.
Assist in the data collection and validation efforts.
Requirements:
Excellent oral and written communication skills are required.
Must have strong knowledge of Excel, Word, Zoom, and PowerPoint.
3 or more years of prior experience in a Jr. Project Manager, Program/Project Coordinator or Program/Project Administrator role is required.
Experience in a non-profit is preferred.
College degree or equivalent years of experience."
Project Coordinator,Project Coordinator,CSG Government Solutions,May,2024,"Travel may be required 25%-50%.

**All candidates authorized to work in the US without sponsorship are eligible to apply**

CSG Government Solutions is a national leader in planning, managing, and supporting complex projects that modernize the information technology and business processes of large government programs. Since 1997, we have applied our expertise, innovation, and results-oriented mindset to the most complex program modernization projects of over 200 government and other organizations including 48 state and territory governments, the U.S. Department of Health and Human Services, the U.S. Department of Labor, and large municipal governments.

CSG provides multiple service offerings to our valued clients.
PMO by CSG℠ brings all the expertise and experience needed to establish and operate a ”full-service” PMO.
IV&V by CSG℠ provides independent insight into all aspects of a project, with a focus on risk identification, analysis, and mitigation.
QA by CSG℠ deploys highly experienced teams and innovative methods, knowledge, and tools to assure that complex projects achieve our client’s objectives.
Strategy by CSG℠ brings our high-value resources to provide insight into best practices
OCM by CSG℠ operates on the principle that people are the key to realizing and sustaining the benefits of program modernization.

CSG is seeking a Project Coordinator to join our consulting staff. You will work in a productive and supportive project team environment delivering our services to state government agencies nationwide.

Responsibilities
Assist with project governance, coordination, and organization activities
Develop and distribute project communications
Track and resolve follow-up/action items
Attend meetings, create meeting minutes, and provide notes to Project Team Members
Track project progress and create status reports
Draft documents and coordinate deliverables
Create and present reports or presentations as requested by the Project Manager
Be flexible and able to perform at a high level of pressure in a rapidly changing environment
Determine objectives by conducting research, studying, gathering information, analyzing, and evaluating requirements to support project activities

Required Skills
Bachelor’s degree or relevant work experience
Experience with project-related work and business processes
Demonstrate strong communication, written and verbal
Proficient with Microsoft applications including Word, Excel, and Outlook
Ability to work independently and with others under pressure and with conflicting priorities
A track record of following through on commitments
Excellent planning, time management, and organizational skills with attention to detail
Consulting experience a plus but not required

Working at CSG
Clients trust us with their most difficult challenges so we have to be at the top of our game, and you will be too. You’ll also find that we’re able to keep it in perspective, combining a strong work ethic with an appreciation for a balanced life.
It’s a team atmosphere where dedicated professionals with complementary talents encourage one another to do their best work in an environment focused on integrity, growth, and excellence. These are just a few of the many reasons why CSG has been named one of America’s Best Management Consulting Firms for seven years in a row by Forbes Magazine.

Our Focus on Professional Development
We’re dedicated to the personal growth of our employees and have programs that enable you to enhance your skills and pursue your career goals within our company.
Our Professional Development group works with you to develop an individual Professional Development Plan (PDP) that aligns your goals with the skills we need to deliver the highest quality services to our clients. Your PDP addresses staffing assignments, training and other factors that keep you on the path to a rewarding career.
Our training program, The CSG Way, is focused on continuously developing the skills of our employees and sharing knowledge across our organization. The program includes courses that develop your analytical, management, and leadership skills; expand your program knowledge; and prepare you for project assignments.

Benefits
Competitive Benefits including Medical and Dental Insurance, Life Insurance, Short-Term and Long-Term Disability Insurance, 401k with employer match, Paid Vacation and Holidays
For more information about CSG Government Solutions visit www.csgdelivers.com.
CSG Government Solutions is an Equal Opportunity Employer."
Project Coordinator,Project Coordinator,The Select Group,May,2024,"PROJECT COORDINATOR - REMOTE

The Select Group is looking for a Project Coordinator for a rapidly growing client within the Insurance sector. This role will be 100% Remote. Our Client is in a heavy acquisition and growth stage and is working on a project that involves the transfer all of the IT assets like computers and desktop images so the acquired company can begin selling under the clients umbrella and utilizing in-house software tools.

PROJECT COORDINATOR REQUIREMENTS:
2-4 years’ experience in Project Coordination/Administration
SMARTSHEETS Experience for Project Tracking efforts
Experience working on technology deployments
Experience migrating computers, assets, infrastructure, etc.
Managing schedules and keeping schedules on track
Experience coordinating cross functionally with 3rd party vendors & Departments

PROJECT COORDINATOR RESPONSIBILITIES:
Send machines to acquired company personnel
Reset machines, and/or re-install windows
Keep record of deployed AND received machine serial number’s for inventory and tracking purposes
Tracking and managing various equipment statuses
Updating shipped equipment with UPS/Fedex/etc. tracking
Managing shipping and receiving for IT asset management team"
Project Coordinator II,Project Coordinator II,WinMax,May,2024,"Title:Project Coordinator II, Req# 33041341

Location:Austin,TX(on-site first 90 or so days, then moved to hybrid)

Contract: 12+ Month

Job Description

As Terminology Manager on the LQA team, you bring outstanding attention to detail and technical skills to ensure that our linguistic assets are kept in sync and abreast of the times. You will help us update outdated terms as needed and lead the implementation with the support of on-site vendors, and DRIs who are native-level speakers. You will closely collaborate with vendors, localization project managers, lab operations staff, and language leads across the organization to ensure that terminology is kept consistent for all lines of business that we serve.

The environment is fast-paced, requiring the ability to work autonomously while handling aggressive delivery schedules, as well as strong collaboration skills to find the needed answers. The right mix of attention to detail and problem solving skills to improve existing processes and tools will help you see the big picture beyond the specific language needs.

Responsibilities

Create, manage and maintain glossaries, style guides, and other linguistic and cultural assets in up to 40 locales, using our in-house tools.
Collect feedback from various stakeholders to establish quality requirements and connect with the Localization QA team when those requirements are not met.
Collaboration with cross-functional teams across multiple time zones.
Beyond reporting on issues found, provide pertinent information and follow solutions to their conclusion.
Gather feedback and recommendations from various stakeholders and flag potential language and cultural sensitivity issues.
Look for opportunities to optimize workflow, tools, and processes to help the team scale.
Implement and foster globalization/internationalization/localization best practices.
Create/Maintain/Update related documentation.
Check reference documentation and support validation as needed.
Check and maintain accuracy of records.
Assist in the assessment/communication of language needs for the UI Localization labs.
Manage daily and long term coverage and look for solutions as needed.
Create/manage tasks in an agile project management tool.
Co-host/Participate in internal team meetings.
Oversee review process and help treat data.
Anticipate tool training needs and create new tasks for vendors to take on.
Reply/manage/resolve/distribute bugs.

Preferred Skillsets

High attention to detail with an ability to see the big picture and to handle some ambiguity.
Excellent problem-solving skills.
Strong familiarity with client ecosystem (hardware, software, and services).
Sufficient understanding of software development lifecycle.

Native-level fluency in a language other than English a plus."
Project Coordinator,Project Coordinator,Workrise,May,2024,"Role: Project Coordinator

Our Vision: Workrise is where the best workers power the world’s most successful projects. We are united by a common mission: to deliver services and technology that fundamentally change how skilled workers and the businesses they serve get hard work done.

Position Description:
Support Fleet Manager and Execution Engineers in Developing and Executing Projects for High Pressure Gas Lift Installations. Tasks assigned may include, but not limited to, Managing Drawing Updates, Drafting Requests, Document Control, Supporting in Cost Tracking and Reporting through in house tools.
The main function of a Project Coordinator is to work closely with project managers, functional managers and accounting staff to lead the successful and timely delivery of a regular reporting process.
Assume primary responsibility for coordination of weekly and monthly project reporting to stakeholders, including executive management
Monitor and integrate status updates from correspondence, meetings, and status reports into a summary roll up report for executive management.
Update project-controls metrics, including schedule performance trends and provide reporting support for operational metrics
Tracking and documenting project risks, issues and milestones
Understanding of the Project Lifecycle (PLC), Project & Portfolio Management processes & best practices and Software Development Lifecycle (SDLC) methodologies (i.e. Waterfall, Agile etc.)
Effective communicator at all levels of the organization

Required:
Education/Experience: Bachelor's degree required, preferably in Computer Science, Information Management or related field.
2-5 years of Oil and Gas Project Management Experience
2-5 years experience working with projects and reporting of the project lifecycle
Knowledge of Project Management, Artificial Lift, and Upstream Equipment.
Strong Teamwork skills and ability to allocate time efficiently, handle multiple demands and competing priorities

Position Details:

Pay Rate: $37/hr.

Hours: Monday - Friday (8 hr days)

Location: Houston, TX"
Project Coordinator,Project Coordinator,Solomon Page,May,2024,"Our client, a large media and entertainment company in LA, is looking for a Project Coordinator with a background in creative and marketing for a long-term remote contract working PST hours. As the Project Coordinator, you will play a crucial role in managing all video marketing intake requests, ensuring smooth workflows, and facilitating effective collaboration across teams. You will be responsible for determining the type of support required for each project, assigning tasks to appropriate team members, and diligently following up on pending action items. This role demands a highly organized individual who thrives in a fast-paced environment and excels at creating and implementing efficient processes. This is a remote 40-hour/week contract working PST hours but requires someone who currently sits on the West Coast.

Responsibilities:

Manage all video marketing intake requests, prioritize tasks, and allocate resources accordingly.
Collaborate with cross-functional teams to ensure alignment on project objectives and deliverables.
Create and implement new processes to streamline project management and improve efficiency.
Assign tasks to team members, monitor progress, and follow up on pending action items to ensure timely completion.
Generate leadership reports and provide updates on project status, highlighting key milestones and potential bottlenecks.
Act as a liaison between creative, marketing, and other relevant departments to facilitate seamless communication and workflow.
Support the development of marketing strategies and campaigns by providing insights and coordinating project logistics.
Assist in the creation of presentation materials, leveraging strong PowerPoint skills to communicate project updates and findings effectively.

Required Qualifications:

2+ years of proven experience in project coordination within a creative or marketing environment.
Exceptional organizational skills with the ability to multitask and prioritize tasks effectively.
Strong communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams.
Proficiency in project management tools such as Asana (preferred but not required).
Demonstrated ability to create and deliver compelling presentations using PowerPoint.
Detail-oriented mindset with a proactive approach to problem-solving.
Ability to thrive in a fast-paced, deadline-driven environment while maintaining a positive attitude.
Flexibility and adaptability to evolving project needs and priorities.

If you meet the required qualifications and are interested in this role, please apply today.
The Solomon Page Distinction
Solomon Page offers a comprehensive benefit program for hourly employees. We pride ourselves on offering medical, dental, 401(k), direct deposit and commuter benefits to our employees, including freelancers - which sets us apart in the industries we serve.

About Solomon Page

Founded in 1990, Solomon Page is a specialty niche provider of staffing and executive search solutions across a wide array of functions and industries. The success of Solomon Page reflects an organic growth strategy supported by a highly entrepreneurial culture. Acting as a strategic partner to our clients and candidates, we focus on providing customized solutions and building long-term relationships based on trust, respect, and the consistent delivery of excellent results. For more information and additional opportunities, visit: solomonpage.com and connect with us on Facebook, and LinkedIn.
Opportunity Awaits."
Project Coordinator,Project Coordinator,DataTusk,May,2024,"We are currently seeking a highly organized and detail-oriented Coordinator to join our team. As a Coordinator, you will play a crucial role in supporting various departments and ensuring the smooth operation of daily activities.
Responsibilities:
Provide administrative support to department managers and team members, including scheduling meetings, managing calendars, and handling correspondence.
Coordinate and facilitate communication between different departments and teams, ensuring that information is shared effectively and projects progress smoothly.
Assist with the planning and execution of company events, meetings, and conferences, including logistical arrangements and coordination of resources.
Maintain accurate records and documentation, including databases, spreadsheets, and filing systems, to track project progress and organizational activities.
Collaborate with internal and external stakeholders to gather information, coordinate activities, and resolve issues as they arise.
Monitor and track project timelines and deadlines, proactively identifying potential delays and risks and taking appropriate action to mitigate them.
Assist with the development and implementation of process improvements and best practices to enhance operational efficiency and effectiveness.
Perform other duties and responsibilities as assigned by management to support the overall goals and objectives of the organization.


Requirements
:Bachelor's degree in Business Administration, Management, or related field
.Proven experience in a coordination or administrative role, preferably in a fast-paced environment
.Excellent organizational and multitasking skills, with the ability to prioritize tasks and manage time effectively
.Strong communication and interpersonal skills, with the ability to work collaboratively in a team environment
.Proficiency in Microsoft Office Suite (Word, Excel, PowerPoint, Outlook) and other relevant software applications
.Attention to detail and accuracy in work, with a commitment to maintaining high standards of quality and professionalism
.Ability to adapt to changing priorities and deadlines and remain calm under pressure
.Positive attitude, proactive approach, and willingness to take on new challenges and responsibilities

."
Junior Project Manager,Junior Project Manager,HatchPros,May,2024,"Fully Remote Position- EST zone

Media Experience

Knows data analysis and excel

Communicate with the shareholders effectively

Excellent Verbal And Written Communication Skills

2 plus years of experience

GC or USC

Prashant Raghuvanshi

Principal Recruitment Executive

655 Mohican Dr. Easton, PA 18040

LinkedIn"
Project Coordinator,Project Coordinator,Studio+,May,2024,"Project Coordinator / Sr. Project Coordinator / Architect I* (Sr. title indicates greater level of experience and expertise. An Architect is a licensed project coordinator)

The Project Coordinator position provides unlicensed or developing architects/managers with the opportunity to coordinate the production and delivery of design documents for a variety of clientele and project types. In this role they gain the experience needed and develop the required skills to grow into the role of either a Project Architect or Project Manager. Project Coordinators are the future project leaders at Studio+.

Professional Qualifications/Expectations

Minimum of three (3) years of comparable experience working in a design firm
Preferred candidates should hold a Bachelor of Architecture (B. Arch) or Master of Architecture (M. Arch) degree from an accredited institution
Intent to aggressively pursue licensure is preferred
Proficiency in Revit and Microsoft Office suite is strongly preferred
Experience working in additional drafting and rendering programs such as AutoCad and Enscape is preferred
Experience working in Project Management software such as ProCore is preferred
Ability to engage in a collaborative workplace, working alongside fellow architects, and maintaining professional relationships with clients
Grow experience in the execution of independent evaluation and decision making.
Execute specific design tasks requiring research, evaluation, and adaptation into assigned projects
Ability to perform tasks with minimum supervision.
Gain understanding of production requirements, phasing, and budget tracking necessary for project success and profitability
Develop mentoring skills to help team members improve design ability and various skill sets required to deliver successful projects
Adhere to Studio+ standards and processes and applicable client specific standards and processes.

Job Tasks outlined, but not limited to those listed:

Architectural drafting and BIM modeling that represent Studio+’s expertise and design intent to clients, contractors, and engineers.
Meet deliverable schedules, coordination with consulting engineers and interior designers, and quality control reviews of drawings and documents prior to internal review
Organized documentation of all correspondence with Studio+ project team, engineers, and vendors
Coordinate and maintain BIM files and model exchange with consulting engineers throughout the life of a project
Coordinate with Studio+ BIM Manager when implementing Studio+ BIM execution plan
Review and maintain Studio+ project checklist with Project Manager and Project Team
Coordinate with project team to assemble completed sets of documents and assist in their distribution
Develop clear and detailed reports, responses, and specifications as directed.
Develop field reports, meeting minutes, bulletins/narratives on assigned projects as directed
Assist or lead FGI/code analysis/RFIs as directed
Assist or lead submittals/shop drawings as directed
Assist or lead AHJ comment responses as directed
Assemble drawings for QA/QC review.
Transmitting documents to clients, contractors, and engineers as required
Develop computer generated renderings
Identify and research code issues. Work with project team to implement solutions as applicable.
Coordinate with printing company to ensure delivery of documents for compliance with project deliverables
Produce accurate documentation from inspection and field measurements of existing buildings
Coordinate with Project Manager the allocation of resources to achieve key deliverables and project schedule
Review documents and drawings of all internal and external project team members to ensure compliance with project requirements and design intent
Generate and manage work plan on small to medium sized projects
Assist in generating and managing work plan on large projects
Attend and assist in leading client meetings as directed
Assist with design iterations as directed

Powered by JazzHR

oioUzijoLA"
Project Coordinator,Project Coordinator,Mindlance,May,2024,"Title: Project Management Coordinator /Business Analyst
Location: Washington, DC (Hybrid)
Duration: 6 Month Contract
Interview: 2 Video Rounds

Job Description:
The client is seeking a Project Coordinator/ Business Analyst to
I) oversee and collaborate with management on the monthly housing goals senior leadership meeting;
2) analyze and prepare clients documents for translation and ensure documents are translated for both FHFA’s Clearinghouse and documents approved through clients’s Language Access Framework.
This position requires an individual who is a self-starter with solid communications skills and attention to detail. In this role, you will coordinate with the Duty to Serve and Housing Goals teams to ensure a smooth monthly update meeting for senior leaders. In addition, you will work on mortgage document translations for both the FHFA Limited English Proficiency mandate and client's Language Access Framework. The candidate will track translations in the ongoing translation processes, oversee procurement and collaborate to maintain the clearinghouse taxonomy and client's catalogue of translated documents. Additionally, for both LEP translated documents and documents translated for client's Language Access program, ensure a smooth QC process following established procedures. Ensure clearinghouse and client's Multilingual Resource sites are in sync and links in working order.
The candidate will support the Business Lead of Housing Goals (HGs) and Limited English Proficiency (LEP) and Housing Goals. Candidate will collaborate directly with internal customers to understand the business environment and specific needs. Further, the candidate collaborates with external customers on the translations process and clearinghouse management.

Job Responsibilities:
• Serve as primary point of contact to manage the monthly Duty to Serve and Housing Goals performance meeting.
• Provide clear communications to update and gather information with meeting attendees prior to meeting.
• Collaborate to help write, edit, and proofread to ensure PowerPoint deck for monthly meeting is updated and accurate.
• Assist with translations needs for both LEP and Language Access.
• Provide technical support and LEP expertise for Internal and External Stakeholders.
• Collaborate and coordinate the upkeep of the Mortgage Translations Clearinghouse with FHFA.
• Serve as a key FHFA contact for LEP.
• Upkeep Mortgage Translations Clearinghouse taxonomy; ensure coordination with Freddie.
• Coordinate updated document translations with translator and ensure translations are maintained and tracked in tracking system.

Specialized Skills & Knowledge:
• Excellent verbal and written communication skills, written presentation skills, problem solving skills, attention to detail and interpersonal skills.
• Strong project-management skills.
• Be a self-starter and strong ability to work independently and manage one’s time.
• Be detail oriented.
• Ability to collaborate.
• Sharp listening skills and ability to probe and ask questions.
• Ability to collaborate and communicate with diverse stakeholders.
• Strong knowledge of computers software, including proficiency in Excel and PowerPoint.
Preferred experience in mortgage finance.
Bachelor's degree preferred.
5-7 years’ experience required.


“Mindlance is an Equal Opportunity Employer and does not discriminate in employment on the basis of – Minority/Gender/Disability/Religion/LGBTQI/Age/Veterans.”"
Project Coordinator: 24-01134,Project Coordinator: 24-01134,"Akraya, Inc.",May,2024,"Primary Skills: Project Coordination, Project Management, SAP Basis, Smartsheet,

Contract Type: W2

Location: Sunnyvale, CA ()

Duration: 6+ months

Pay Range:$50 - $55 per hour

#LP

TALK to a recruiter NOW: CONTACT DEEPTI at (408) 907-2727

“Looking for a new job that will give YOU a sense of accomplishment?”

Job Responsibilities

We are seeking a detail-oriented and highly organized Project Coordinator to oversee the execution and coordination of IT Applications projects, ensuring timely completion. The role involves supporting SAP Basis and upgrade-related activities, infrastructure, development tasks, and basic administration of Smartsheet, including user support and access provision. The successful candidate will serve as a pivotal support system for Project Managers, assisting in project documentation, status reporting, and facilitating effective communication across cross-functional teams.

Coordinate IT Applications project execution for timely completion and support SAP Basis and related activities.
Perform Smartsheet basic administration, update functions, provide user support and access.
Ensure necessary project documentation is in place for project mobilization.
Monitor and report on project status, highlighting risks, issues, and decisions for escalation.
Assist in tracking and updating Project artifacts using tools like Box, Smartsheet, and Jira, and coordinate project meetings, minutes, and follow-ups.

Job Requirements

Excellent oral and written communication skills.
Supporting coordination of SAP Basis and upgrade-related activities, Infrastructure, and development tasks Smartsheet basic administration such as updating, user support of using basic function, providing access etc.
Proficiency in Microsoft Office Suite, especially Excel and PowerPoint.
Strong organizational and multitasking skills, with a proactive problem-solving attitude.

CALL NOW: DEEPTI at (408) 907-2727

About Akraya

""Akraya is an award-winning IT staffing firm consistently recognized for our commitment to excellence and a positive work environment. Voted the #1 Best Place to Work in Silicon Valley (2023) and a Glassdoor Best Places to Work (2023 & 2022), Akraya prioritizes a culture of inclusivity and fosters a sense of belonging for all team members. We are staffing solutions providers for Fortune 100 companies, and our industry recognitions solidify our leadership position in the IT staffing space. Let us lead you to your dream career, join Akraya today! """
