Position,Company_Name,Location,Post_Month,Post_Year,Details
Penetration Tester,Penetration Tester,"AMSYS Innovative Solutions, LLC",April,2024,"Overview of the Job Duties:
• Conducting Penetration Tests
• Vulnerability Assessment
• Exploit Development
• Social Engineering Testing
• Reporting and Documentation
• Incident Response Support
• Client Engagement

Qualifications:
• Relevant industry certifications such as OSCP (Offensive Security Certified Professional), OSCE (Offensive Security Certified Expert), CEH (Certified Ethical Hacker), or similar certifications.
• Proven experience in conducting penetration tests across various environments, including web applications, networks, and mobile platforms.
• Strong understanding of common security vulnerabilities, exploit techniques, and mitigation strategies.
• Proficiency in using penetration testing tools such as Metasploit, Burp Suite, Nmap, Wireshark, and Kali Linux.
• Strong analytical and problem-solving abilities, with a keen attention to detail.
• Ability to work independently as well as collaboratively in a team environment.
• Commitment to upholding ethical standards and maintaining the highest level of integrity in all activities.
• Excellent verbal and written communication skills, with the ability to effectively convey technical information to diverse audiences.
• Bachelor’s degree in computer science, Information Security, or related field (or equivalent work experience)."
Information Security Analyst,Information Security Analyst,Innova Solutions,April,2024,"Innova Solutions is immediately hiring for an Information Security Analyst
Position Type: Full Time
Duration: Permanent
Location: Birmingham, AL
As an Information Security Analyst you will:
Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.
Review violations of computer security procedures and discuss procedures with violators to ensure violations are not repeated.
Plan, implement and upgrade security measures and controls.
Establish plans and protocols to protect digital files and information systems against unauthorized access, modification and destruction.
Maintain data and monitor security access.
Perform vulnerability testing, risk analyses and security assessments.
Perform risk assessments and execute tests of the data processing system to ensure the functioning of data processing activities and security measures.
Conduct internal security audits.
Anticipate security alerts, incidents, and disasters and reduce their likelihood.
Collaborate technically with the infrastructure team to manage the network, intrusion detection, prevention systems and encryption measures.
Analyze security breaches to determine the root cause.
Recommend and install appropriate tools and countermeasures.
Define, implement, and maintain corporate security policies.
Collaborate with the appropriate BWW areas to train fellow employees in security awareness and procedures.
Coordinate security plans with outside vendors.
Respond to eDiscovery, data collection queries, and digital forensics requests.
Work an on-call rotating schedule outside the regular schedule on a rotating basis.
Maintain and protect sensitive and private information by keeping employee records confidential in accordance with HIPAA, local, state and federal laws and regulations.
Ensures that PHI/ePHI of employees, plan participants, patients, and other assigned individuals are maintained and transmitted securely and legally.
Perform all work safely in accordance with established safety policies and procedures. Comply with all safety and health standards and guidelines issued by management.
Perform other duties as assigned.
PHYSICAL DEMANDS:
Ability to stand, walk or sit for extended periods
Reaching by excreting hand(s) or arms(s) in any direction
Finger dexterity is required to manipulate objects with fingers rather than with whole hand(s) or arm(s), for example, using a keyboard
Communication skills using the spoken word
Ability to see within normal parameters
Ability to hear within normal parameters
Ability to move about
Ability to lift 25 pounds
WORKING ENVIRONMENT:
Moderate noise (business office)
Night and weekend hours as needed
Exposed to cold temperatures in the data center
Occasionally visit job sites, in plants and outdoors, exposed to extreme hot/cold/wet weather conditions
The ideal candidate will have:
Penetration testing and vulnerability testing & remediation
Anti-virus and anti-malware
TCP/IP, computer networking, routing and switching
Firewalls, proxies, IDS, IPS, and security appliances
Windows and Linux operating systems
Network protocols and packet analysis tools
Comprehension of development & scripting languages (C#, VB, Python, C, .NET)
Cloud computing
SaaS models
Security Information and Event Management (SIEM), Log analysis, Event collection & correlation
Incident response and handling
Technical writing
CEH Certified Ethical Hacker
ECSA EC-Council Certified Security Analyst
GSEC/GCIH/GCIA/GIAC Security Certifications
CISSP Certified Information Systems Security Professional
Qualified candidates should APPLY NOW for immediate consideration! Please hit APPLY to provide the required information, and we will be back in touch as soon as possible.
We are currently interviewing to fill this and other similar positions. If this role is not a fit for you, we do offer a referral bonus program for referrals that we successfully place with our clients, subject to program guidelines. ASK ME HOW.
Thank you!
Henry L Draper II
Information Security Analyst
770-255-7916
PAY RANGE AND BENEFITS:
Pay Range*: 110k-115k
*Pay range offered to a successful candidate will be based on several factors, including the candidate's education, work experience, work location, specific job duties, certifications, etc.
Benefits: Innova Solutions offers benefits( based on eligibility) that include the following: Medical & pharmacy coverage, Dental/vision insurance, 401(k), Health saving account (HSA) and Flexible spending account (FSA), Life Insurance, Pet Insurance, Short term and Long term Disability, Accident & Critical illness coverage, Pre-paid legal & ID theft protection, Sick time, and other types of paid leaves (as required by law), Employee Assistance Program (EAP).
ABOUT INNOVA SOLUTIONS: Founded in 1998 and headquartered in Atlanta, Georgia, Innova Solutions employs approximately 50,000 professionals worldwide and reports an annual revenue approaching $3 Billion. Through our global delivery centers across North America, Asia, and Europe, we deliver strategic technology and business transformation solutions to our clients, enabling them to operate as leaders within their fields.
Recent Recognitions:
One of Largest IT Consulting Staffing firms in the USA - Recognized as #4 by Staffing Industry Analysts (SIA 2022)
ClearlyRated® Client Diamond Award Winner (2020)
One of the Largest Certified MBE Companies in the NMSDC Network (2022)
Advanced Tier Services partner with AWS and Gold with MS
Website: https://www.innovasolutions.com/
Innova Solutions is an Equal Opportunity Employer and prohibits any kind of unlawful discrimination and harassment. Innova Solutions is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment on the basis of race, color, religion or belief, national origin, citizenship, social or ethnic origin, sex, age, physical or mental disability, veteran status, marital status, domestic partner status, sexual orientation, or any other status protected by the statutes, rules, and regulations in the locations where it operates. If you are an individual with a disability and need a reasonable accommodation to assist with your job search or application for employment, please contact us at or (770) 493-5588. Please indicate the specifics of the assistance needed. Innova Solutions encourages all interested and qualified candidates to apply for employment opportunities. Innova Solutions (HireGenics/Volt) does not discriminate against applicants based on citizenship status, immigration status, or national origin, in accordance with 8 U.S.C. § 1324b.
The company will consider for employment qualified applicants with arrest and conviction records in a manner that complies with the San Francisco Fair Chance Ordinance, the Los Angeles Fair Chance Initiative for Hiring Ordinance, and other applicable laws.
American Cybersystems, Inc is acting as an Employment Agency in relation to this vacancy."
Security Penetration Tester,Security Penetration Tester,Interactive Resources - iR,May,2024,"Job Summary:
We are currently seeking a skilled and experienced Penetration Tester to join our cybersecurity team. The Penetration Tester will be responsible for assessing the security posture of our systems, networks, and applications by simulating real-world cyberattacks. This role involves conducting comprehensive security assessments, identifying potential vulnerabilities, and providing actionable recommendations to mitigate risks. The ideal candidate will have a strong background in penetration testing methodologies, tools, and techniques, along with the ability to communicate findings effectively to technical and non-technical stakeholders.

Responsibilities:
Conducting Comprehensive Security Assessments: Perform in-depth penetration tests, infrastructure vulnerability assessments, and application security assessments to identify weaknesses and potential attack vectors.
Executing Tests/Assessments: Plan and execute penetration testing activities using a variety of tools and techniques, including network scanning, web application testing, and social engineering.
Analyzing and Reporting Findings: Analyze test results and prepare detailed reports documenting identified vulnerabilities, their potential impact, and recommended remediation actions.
Collaborating with Stakeholders: Work closely with cross-functional teams, including developers, system administrators, and business owners, to prioritize and address security findings.
Staying Abreast of Emerging Threats: Keep up-to-date with the latest security trends, vulnerabilities, and attack techniques to continuously improve testing methodologies and stay ahead of potential threats.

Qualifications:
Bachelor's degree in Computer Science, Information Security, or a related field.
Professional certifications such as Certified Ethical Hacker (CEH), Offensive Security Certified Professional (OSCP), or GIAC Penetration Tester (GPEN) preferred.
Proven experience in conducting penetration tests, vulnerability assessments, and security audits across diverse environments.
Strong knowledge of common security vulnerabilities, attack vectors, and exploitation techniques.
Proficiency in using penetration testing tools and frameworks such as Metasploit, Burp Suite, Nmap, and Kali Linux.
Excellent communication skills, with the ability to clearly articulate technical findings and recommendations to both technical and non-technical audiences.
Strong analytical and problem-solving abilities, with a keen attention to detail.
Ability to work independently and collaboratively in a fast-paced environment."
Penetration Tester Jr. (Secret),Penetration Tester Jr. (Secret),Federal Staffing Solutions Inc.,April,2024,"We connect our employees with some of the best opportunities around.

Time and again, our employees tell us that the most important thing we offer is respect. Federal Staffing Solutions puts people to work in all types of jobs. When you work with us, you build a relationship with a team of employment professionals in your community who have, in turn, built professional relationships with the businesses that are hiring.

We are looking for a Penetration Tester Jr. to work in Ashburn, VA supporting our client.

Salary: $108,000

Clearance: Secret

Requirements:

Bachelors’ degree from an accredited college in a related discipline, or equivalent experience/combined education, with 3 to 6 years of professional experience; or 1 to 3 years of professional experience with a Masters’ degree.
Must have a Secret Clearance.
3 years in Pen Testing and Vulnerability Assessment, with specific emphasis on web application and enterprise network environments.
5 years of professional experience in incident detection and response, malware analysis, or cyber forensics.
Experience with the majority of the tools listed below:
Kali Linux
Metaspoilt
Burp suite pro
Cobalt Strike / Empire
Tenable Nessus
Debuggers such as Immunity
Bloodhound
BladeRF / HakRF
Hak5 equipment
Wireshark / tcpdump
Specific experience in at least 1 of the following specialties:
Mobile application testing
Cloud infrastructure testing
RF Testing
Mainframe systems
Must have one of the following: CEH – Certified Ethical Hacker CISSP – Certified Information Systems Security GAWN – Auditing Wireless Networks GISF – Security Fundamentals GPEN – Penetration GSNA – System and Network Auditor GWAPT – Web Application Penetration Tester GWEB – Web Application Defender GXPN – Exploit Researcher and Advanced Penetration Tester OSCE (Certified Expert) OSCP (Certified Professional) OSEE (Exploitation Expert) OSWP (Wireless Professional) CompTIA Cyber Security Analyst (CySA+) CompTIA PenTest+ Splunk Core Certified Advanced Power User Splunk Core Certified Consultant Splunk SOAR Certified Automation Developer eLearnSecurity Certified Professional Penetration Tester (eCPPT)

Preferred Qualifications:

Understanding of Cyber Kill Chain & Intelligence Defense.

Essential Requirements: US Citizenship is required. Active Secret Clearance

Physical Demands: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job with or without reasonable accommodation. While performing the duties of this job, the employee will regularly sit, walk, stand and climb stairs and steps. May require walking long distance from parking to work station. Occasionally, movement that requires twisting at the neck and/or trunk more than the average person, squatting/ stooping/kneeling, reaching above the head, and forward motion will be required. The employee will continuously be required to repeat the same hand, arm, or finger motion many times. Manual and finger dexterity are essential to this position. Specific vision abilities required by this job include close, distance, depth perception and telling differences among colors. The employee must be able to communicate through speech with clients and public. Hearing requirements include conversation in both quiet and noisy environments. Lifting may require floor to waist, waist to shoulder, or shoulder to overhead movement of up to 20 pounds. This position demands tolerance for various levels of mental stress.

Job Duties:

Perform internal and external pentest against systems to determine vulnerabilities and offer mitigation strategies.
Perform web app pentests
Perform vulnerability risk assessment
Perform physical pentests and social engineering Perform cyber incident response as needed for programs

Equal Opportunity Employer"
Cybersecurity Analyst,Cybersecurity Analyst,eINDUSTRIFY,March,2024,"Implement and maintain cybersecurity frameworks and standards, such as ISO 27001, NIST Cybersecurity Framework, and PCI DSS, to ensure compliance and alignment with best practices.
Conduct regular assessments to identify security vulnerabilities and develop remediation plans to address any gaps in security controls.
Collaborate with cross-functional teams to integrate cybersecurity practices into the overall development and operations processes.
Monitor the ecommerce platform and related systems for potential security breaches or unauthorized access attempts.
Develop and implement robust incident response procedures, including investigation, containment, mitigation, and recovery.
Stay updated on the latest cybersecurity threats and trends and proactively implement measures to protect against emerging risks.
Evaluate, select, and implement cybersecurity tools and technologies specific to the ecommerce domain, such as web application firewalls (WAFs), intrusion detection systems (IDS), and data loss prevention (DLP) solutions.
Configure and manage security tools to effectively monitor and detect security incidents, vulnerabilities, and malicious activities.
Conduct regular assessments of security tools to ensure optimal performance and effectiveness.
Perform regular vulnerability assessments and penetration tests on the ecommerce platform to identify and address potential security weaknesses.
Collaborate with development and IT teams to prioritize and remediate identified vulnerabilities in a timely manner.
Monitor and track the progress of vulnerability remediation efforts.
Develop and deliver cybersecurity training and awareness programs for employees to promote a culture of security awareness and best practices.
Create educational materials and conduct workshops to educate employees on ecommerce-specific security risks and preventive measures.
Stay updated on industry standards and trends related to ecommerce cybersecurity and disseminate relevant information to stakeholders.
Ensure compliance with relevant industry regulations and standards, such as GDPR, CCPA, and Payment Card Industry Data Security Standard (PCI DSS).
Prepare for and support internal and external cybersecurity audits and assessments.
Collaborate with legal and compliance teams to address any findings or recommendations from audits and assessments.
Bachelor's degree in Computer Science, Information Technology, or a related field. Advanced degree is a plus.
8+ years of experience in cybersecurity, preferably with a focus on ecommerce platforms and online transactions.
Strong knowledge of cybersecurity frameworks and standards, such as ISO 27001, NIST Cybersecurity Framework, and PCI DSS.
Experience with ecommerce-specific security challenges, including secure payment processing, data privacy, and web application security.
Familiarity with common cybersecurity tools and technologies used in the ecommerce industry, such as WAFs, IDS, DLP solutions, and vulnerability scanning tools.
In-depth understanding of secure coding practices, encryption algorithms, and network security protocols.
Strong analytical and problem-solving skills, with the ability to identify and address security vulnerabilities and threats.
Excellent communication and collaboration skills to effectively work with cross-functional teams.
Relevant certifications, such as Certified Information Systems Security Professional (CISSP) or Certified Ethical Hacker (CEH), are highly desirable.

Note: All applicants must submit their Resumes in English"
IT Security Engineer,IT Security Engineer,Gunderson Dettmer,May,2024,"Gunderson Dettmer is the only business law firm of its kind - exclusively serving the global venture capital and emerging technology marketplace. With 400 attorneys in eleven offices - from Silicon Valley to Singapore - we innovate for innovators, accelerate entrepreneurship, and help build companies at every stage of the growth lifecycle. We are committed to being the employer of choice by working together to create an environment, in which each of our people can grow, take initiative, and develop a fun, fulfilling and financially rewarding career.

Benefits

In addition to offering competitive salaries, we also offer an excellent benefit package, which includes full medical, dental and vision coverage; 401(k) Profit Sharing Plan; Flexible Spending Account and Paid Time Off.

Job Description

Gunderson Dettmer has an opening for a full-time IT Security Engineer. We leverage the latest security products and services and correlate multiple telemetry points to furnish a continuous picture of our security readiness. The person filling this role will understand and integrate layers of (sometimes overlapping) technology against the widest array of possible attack vectors. We are looking for a person with utmost dedication to the discipline of information security and the ability to communicate thoughtfully and concisely about data loss prevention, network and application security, threat vectors, remediation and reporting.

This position reports directly to the Director of Enterprise Infrastructure and will work in collaboration with the Office of General Counsel, and Information Governance team to drive security analysis, threat detection and prevention, and vulnerability remediation for the Firm.

Job Responsibilities

Plan, develop, implement and update company’s information security strategy, to include thorough documentation of the cybersecurity architecture
Design, develop, execute and track the performance of security measures (hardware, software, systems) to protect information and network infrastructure and computer systems
Identify, define and document emerging system security weaknesses and threats and recommend solutions to management
Configure, troubleshoot and maintain security infrastructure software and hardware
Research, assess and recommend security products that monitor systems and networks for security breaches and intrusions
Monitor systems daily for security events and alerts through both organic and SIEM-generated log analysis, and provide operational support to the greater information security team
Perform enterprise-wide operations to identify any undetected threats. It is the responsibility of the information security engineer to develop alerting and detection strategies to look into any unusual behavior. They must develop new defensive techniques to recognize any changes in adversary techniques and tactics
Assist the Office of General Counsel in the creation and maintenance of SOC or ISO security certifications
Assist the Office of General Counsel to educate and train staff on information system security best practices
Be responsible for evidence collection, documentation, communications, and reporting for all forensic activities including incident response and investigations
Maintain current knowledge and understanding of the threat landscape and emerging security threats

Required Knowledge, Experience, Skills, and Abilities

The candidate who will best fill this role will come to us having traversed any number of paths. We want the candidate to join us because they see an organization deeply committed to information security, both in terms of emphasis and resources. The successful candidate will impress us in many ways, including with:

Proficiency in secure network architectures, encryption technologies and standards, application security, virtualization technologies and web-based protocols
Working knowledge in identity and access management principles, networking routing techniques, social engineering, Advanced Persistent Threat (APT) and gateway anti-malware. Security Engineers must be able to work long hours and collaborate within a team
A fundamental knowledge of all aspects of a professional service firm’s computing and communications systems with an eye for how they can be breached and ways we can protect them
Strong interpersonal skills that establish and sustain close working relationships with functional teams and subject matter experts as well as IT technical, development, and support personnel
Understanding and respect for confidentiality and privacy, with strong ethics and compliance aptitude
Exceptional oral and written communication skills and expertise with policy writing, crafting educational and impactful emails and other materials. Ability to translate complex technical jargon into understandable and actionable messages

Minimum Qualifications

Candidate must have a degree in Computer Science, Information Systems or related field or equivalent relevant experience
Familiarity with information security standards, including ISO 27001, 27002, CIS Benchmark Controls, NIST and others
Demonstrated ability to gain skills, knowledge and certifications as needed
Any of the following certifications are helpful in the role:
CCNP (Security)
Certified Information Systems Security Professional (CISSP),
Certified Internal Systems Auditor (CISA), or
Certified Ethical Hacker (CEH)
Status

Full Time, Exempt
Hybrid Work Schedule Authorized

The expected starting salary for this position is $120,000 - $180,000 annually, dependent upon qualifications, experience and location.

Gunderson Dettmer is an Equal Opportunity Employer and does not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.

By applying to this job you acknowledge that you have read the California Consumer Privacy Act Applicant Notice

View

Powered by JazzHR

ayTcPLkrcg"
IT Security Engineer,IT Security Engineer,Gunderson Dettmer,May,2024,"Gunderson Dettmer is the only business law firm of its kind - exclusively serving the global venture capital and emerging technology marketplace. With 400 attorneys in eleven offices - from Silicon Valley to Singapore - we innovate for innovators, accelerate entrepreneurship, and help build companies at every stage of the growth lifecycle. We are committed to being the employer of choice by working together to create an environment, in which each of our people can grow, take initiative, and develop a fun, fulfilling and financially rewarding career.

Benefits

In addition to offering competitive salaries, we also offer an excellent benefit package, which includes full medical, dental and vision coverage; 401(k) Profit Sharing Plan; Flexible Spending Account and Paid Time Off.

Job Description

Gunderson Dettmer has an opening for a full-time IT Security Engineer. We leverage the latest security products and services and correlate multiple telemetry points to furnish a continuous picture of our security readiness. The person filling this role will understand and integrate layers of (sometimes overlapping) technology against the widest array of possible attack vectors. We are looking for a person with utmost dedication to the discipline of information security and the ability to communicate thoughtfully and concisely about data loss prevention, network and application security, threat vectors, remediation and reporting.

This position reports directly to the Director of Enterprise Infrastructure and will work in collaboration with the Office of General Counsel, and Information Governance team to drive security analysis, threat detection and prevention, and vulnerability remediation for the Firm.

Job Responsibilities

Plan, develop, implement and update company’s information security strategy, to include thorough documentation of the cybersecurity architecture
Design, develop, execute and track the performance of security measures (hardware, software, systems) to protect information and network infrastructure and computer systems
Identify, define and document emerging system security weaknesses and threats and recommend solutions to management
Configure, troubleshoot and maintain security infrastructure software and hardware
Research, assess and recommend security products that monitor systems and networks for security breaches and intrusions
Monitor systems daily for security events and alerts through both organic and SIEM-generated log analysis, and provide operational support to the greater information security team
Perform enterprise-wide operations to identify any undetected threats. It is the responsibility of the information security engineer to develop alerting and detection strategies to look into any unusual behavior. They must develop new defensive techniques to recognize any changes in adversary techniques and tactics
Assist the Office of General Counsel in the creation and maintenance of SOC or ISO security certifications
Assist the Office of General Counsel to educate and train staff on information system security best practices
Be responsible for evidence collection, documentation, communications, and reporting for all forensic activities including incident response and investigations
Maintain current knowledge and understanding of the threat landscape and emerging security threats

Required Knowledge, Experience, Skills, and Abilities

The candidate who will best fill this role will come to us having traversed any number of paths. We want the candidate to join us because they see an organization deeply committed to information security, both in terms of emphasis and resources. The successful candidate will impress us in many ways, including with:

Proficiency in secure network architectures, encryption technologies and standards, application security, virtualization technologies and web-based protocols
Working knowledge in identity and access management principles, networking routing techniques, social engineering, Advanced Persistent Threat (APT) and gateway anti-malware. Security Engineers must be able to work long hours and collaborate within a team
A fundamental knowledge of all aspects of a professional service firm’s computing and communications systems with an eye for how they can be breached and ways we can protect them
Strong interpersonal skills that establish and sustain close working relationships with functional teams and subject matter experts as well as IT technical, development, and support personnel
Understanding and respect for confidentiality and privacy, with strong ethics and compliance aptitude
Exceptional oral and written communication skills and expertise with policy writing, crafting educational and impactful emails and other materials. Ability to translate complex technical jargon into understandable and actionable messages

Minimum Qualifications

Candidate must have a degree in Computer Science, Information Systems or related field or equivalent relevant experience
Familiarity with information security standards, including ISO 27001, 27002, CIS Benchmark Controls, NIST and others
Demonstrated ability to gain skills, knowledge and certifications as needed
Any of the following certifications are helpful in the role:
CCNP (Security)
Certified Information Systems Security Professional (CISSP),
Certified Internal Systems Auditor (CISA), or
Certified Ethical Hacker (CEH)
Status

Full Time, Exempt
Hybrid Work Schedule Authorized

The expected starting salary for this position is $120,000 - $180,000 annually, dependent upon qualifications, experience and location.

Gunderson Dettmer is an Equal Opportunity Employer and does not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.

By applying to this job you acknowledge that you have read the California Consumer Privacy Act Applicant Notice

View

Powered by JazzHR

ldDbXYEA3Z"
IT Information Security Analyst,IT Information Security Analyst,Excelsior Staffing,May,2024,"General Responsibilities:

Responsible for constantly detecting and preventing cyber threats to the company computing environment. Identify weaknesses of the company computing infrastructure (software, hardware, networks) and find creative ways to protect it. Plan, implement, upgrade, or monitor security measures to protect computer networks and information. Ensure appropriate security controls are in place to safeguard digital files and vital electronic infrastructure. Serves as an internal company lead for responding to business-impacting computer security breaches and viruses. Night and weekend hours as needed.

Essential Job Functions:

Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.
Review violations of computer security procedures and discuss procedures with violators to ensure violations are not repeated.
Plan, implement and upgrade security measures and controls.
Establish plans and protocols to protect digital files and information systems against unauthorized access, modification and destruction.
Maintain data and monitor security access.
Perform vulnerability testing, risk analyses and security assessments.
Perform risk assessments and execute tests of the data processing system to ensure the functioning of data processing activities and security measures.
Conduct internal security audits.

Essential Job Functions Con't:

Anticipate security alerts, incidents, and disasters and reduce their likelihood.
Collaborate technically with the infrastructure team to manage the network, intrusion detection, prevention systems and encryption measures.
Analyze security breaches to determine the root cause.
Recommend and install appropriate tools and countermeasures.
Define, implement, and maintain corporate security policies.
Collaborate with the appropriate areas to train fellow employees in security awareness and procedures.
Coordinate security plans with outside vendors.

Essential Job Functions Con't:

Respond to eDiscovery, data collection queries, and digital forensics requests.
Work an on-call rotating schedule outside the regular schedule on a rotating basis.
Maintain and protect sensitive and private information by keeping employee records confidential in accordance with HIPAA, local, state, and federal laws and regulations.
Ensures that PHI/ePHI of employees, plan participants, patients, and other assigned individuals are maintained and transmitted securely and legally.
Perform all work safely in accordance with established safety policies and procedures. Comply with all safety and health standards and guidelines issued by management.
Perform other duties as assigned.

Education:

Bachelor’s degree in Information Technology, Computer Science, Cybersecurity, or related field required.

Experience:

Five (5) years of experience, specifically in a security analyst job required.
Penetration testing and vulnerability testing & remediation.
Anti-virus and anti-malware.
TCP/IP, computer networking, routing and switching.
Firewalls, proxies, IDS, IPS, and security appliances.
Windows and Linux operating systems.
Network protocols and packet analysis tools.
Comprehension of development & scripting languages (C#, VB, Python, C, .NET).
Cloud computing.

Certificates, Licenses, Registrations:

Valid driver’s license required.
The following certifications are highly preferred:
CEH Certified Ethical Hacker.
ECSA EC-Council Certified Security Analyst."
Cybersecurity Analyst,Cybersecurity Analyst,EMPIST,May,2024,"Cybersecurity Analyst
Hybrid - Chicago, IL
Mon/Fri - Remote
Tues/Wed/Thurs - In Office

We are looking for a highly motivated and experienced Cybersecurity Analyst who can comfortably handle multi-tasking in a fast-paced environment. This individual should have a technically strong, team-oriented approach to monitoring security and network technologies. You will monitor computer networks for security issues, install security software, and document any security issues or breaches you find.

Responsibilities:
Monitor security systems, including intrusion detection and prevention systems (IDS/IPS), firewalls, and SIEM tools, to identify and respond to potential security incidents.
Investigate and respond to incidents related to malware infections, unauthorized access attempts, phishing attacks, and other cyber threats.
Conduct regular vulnerability assessments to identify weaknesses and areas of improvement.
Collaborate with cross-functional teams to develop and implement cybersecurity policies, procedures, and best practices.
Stay up to date with the latest cybersecurity trends, threats, and technologies to proactively address potential risks.
Participate in incident response planning and drills to ensure a rapid and effective response to security incidents.
Conduct security awareness training sessions for employees to promote a culture of cybersecurity awareness.
Provide reports and analysis on cybersecurity incidents, trends, and mitigation strategies to management.

Requirements:
Bachelor's degree in Computer Science, Cybersecurity, Information Technology, or a related field.
Proven experience as a Cybersecurity Analyst or in a similar role.
Strong understanding of cybersecurity principles, protocols, and technologies.
Familiarity with various security tools, such as EDR and SIEM.
Hands-on experience with vulnerability assessment tools.
Understanding of M365 Security
Knowledge of network protocols, firewall configurations, and security best practices.
Certifications such as CompTIA Security+, Certified Information Systems Security Professional (CISSP), or Certified Ethical Hacker (CEH) are a plus.
Excellent analytical and problem-solving skills with the ability to think strategically and make data-driven decisions.
Strong communication skills, both written and verbal, to effectively convey complex technical information to non-technical stakeholders.
Ability to work independently as well as collaboratively in a team environment.

Benefits:
Competitive salary
Comprehensive health, dental, vision insurance, & student loan reimbursement
401(k) plan with employer matching
Opportunities for professional growth and career advancement.

EMPIST is a full-service technology firm, providing businesses with the technology they need to succeed. Each day we strive to create a teamwork-led environment that fosters the success of not just our clients and our business, but of our employees, too. We are a 24-year old company with locations in the heart of the Loop in Downtown Chicago near all major transportation, Downtown Elmhurst on York Road, and European HQ in Athens, Greece. We have been named to the Inc 500/5000 list for 10 out of the last 11 years which recognizes the fastest-growing, privately-held businesses across the nation and have been recognized as one of the top 501 MSP’s in the world (currently #74th in 2022) for 11 straight years."
Cyber Security Analyst,Cyber Security Analyst,BreakPoint Labs,April,2024,"Job Description

BreakPoint Labs is seeking a Cybersecurity Analyst to support full-spectrum cybersecurity services, including intrusion detection, incident response, and more, across a large-scale, enterprise network. The Cybersecurity Analyst will work as a member of a Team providing technical support to protect and defend customer networks. This position is located on-site at Wright Patterson Airforce Base, located in Dayton, OH.

Responsibilities are:

Conduct intrusion detection functions, monitor cybersecurity tools and identify malicious or anomalous activity on customer networks
Execute technical incident response processes and procedures, including coordination with and report to the Advance Security Operations Center
Notify affected customers of cyber incidents and collect assessments of mission impact for the loss of the system during the incident response process
Operate and maintain network-based vulnerability management systems to enumerate, categories and report vulnerabilities and misconfigurations on customer information systems
Develop and maintain the necessary technical user documentation and standard operating procedures (SOPs)
Provide extended coverage of cybersecurity services, to include after hours support, on an as needed basis

Requirements in order to be considered for the position:

Must currently hold an active DoD Secret Clearance, and be clearable up to the Top Secret level.
Familiarity with networking concepts
Familiarity with DoD and Army policies and procedures
Must have a Security+ and Certified Ethical Hacker, (CEH), or Certifications that are listed in DOD 8570 as alternatives to these certifications

Certifications and Education Requirements:

Certifications Required: Security+ Continuing Education (CE) [CompTIA] and Certified Ethical Hacker (CEH) required. (Or Certifications that are listed in DOD 8570 as alternatives to these certifications)

Education Level: Bachelor's Degree; Area(s) of Study: Information Technology

Company Description

BreakPoint Labs, a small business cybersecurity services firm, is dedicated to providing the methods and means for sustainable, measurable, and effective cybersecurity operations. Powered by highly motivated, experienced cybersecurity professionals with technical and scientific proficiency, BreakPoint Labs is developing and leveraging technology to enable a more secure cyberspace. With well-formed service delivery models in cybersecurity assessments, defensive cyber operations, research and development, and cybersecurity training, BreakPoint Labs supports a diverse customer base in addressing its most challenging problems in cyberspace.

BreakPoint Labs is constantly seeking enthusiastic cybersecurity professionals, either to exchange technical ideas and lessons learned or to potentially join the BreakPoint Labs Team. Through an established corporate culture, BreakPoint Labs embraces a highly technical, [geeky] workforce passionate about developing and leveraging technology to secure cyberspace.

BreakPoint Labs, a small business cybersecurity services firm, is dedicated to providing the methods and means for sustainable, measurable, and effective cybersecurity operations. Powered by highly motivated, experienced cybersecurity professionals with technical and scientific proficiency, BreakPoint Labs is developing and leveraging technology to enable a more secure cyberspace. With well-formed service delivery models in cybersecurity assessments, defensive cyber operations, research and development, and cybersecurity training, BreakPoint Labs supports a diverse customer base in addressing its most challenging problems in cyberspace. BreakPoint Labs is constantly seeking enthusiastic cybersecurity professionals, either to exchange technical ideas and lessons learned or to potentially join the BreakPoint Labs Team. Through an established corporate culture, BreakPoint Labs embraces a highly technical, [geeky] workforce passionate about developing and leveraging technology to secure cyberspace."
