Position,Company_Name,Location,Post_Month,Post_Year,Details
Program Manager / Project Manager,Program Manager / Project Manager,"LanceSoft, Inc.",May,2024,"Location: Burnaby, BC (Remote)
Duration: 6 Months with 18 months extension
 
Specific Qualifications or Experience Required:
 
A level of education, training, and experience equivalent to a degree in business, 
administration, computer science or project management including training and/or experience in leading and coordinating large programs of project delivery work:
 12-15 years of experience as Project/Program/Portfolio Manager.
Experience leading Project Managers and teams to execute projects to a successful closure.
Strong supervisory and collaborative leadership skills.
Strong verbal and written communication skills.
Exceptional MS Office and Project Management toolset skills.
Strong forward thinking, analytical, interpersonal, and problem-solving skills.
Ability to create strong partnerships and build trust with multiple stakeholders and team members with a customer-focused mindset. 
Ability to explain concepts and topics in layman’s terms to non-subject matter experts and build consensus and credibility among diverse stakeholder groups.
Excellent interpersonal skills.
Experience working in healthcare settings, supporting large clinical service delivery initiatives or transformation programs.
Working knowledge and experience with Agile, Waterfall and Hybrid project management concepts, practices, and deliverables
Experience with project financials and project options analysis, briefing notes, and business cases.
Ability to function well in a high-paced and at times stressful environment.
Project Management Professional designation considered an asset.
Experience working within the BC Health Sector is highly preferred."
Immediate Hiring: Senior Program Manager/Senior Engagement Manager-US for Fulltime,Immediate Hiring: Senior Program Manager/Senior Engagement Manager-US for Fulltime,Zortech Solutions,December,2023,"Hello Applicants,

Hope you are doing great!

We have a urgent requirement for the below role, kindly have a glance at the below requirements and let us know your interest.

Role: Senior Program Manager/Senior Engagement Manager

Location: East coast Candidates

Duration: Fulltime

Job Description

Minimum 20 + years

senior program manager/senior engagement manager (US based) preferably with BFSI/fintech background.."
Project/Program Manager III,Project/Program Manager III,IntePros,May,2024,"Compensation Range:

$45.00-$52.00/hr

Welcome to IntePros, a certified woman-owned company specializing in innovative and results-oriented recruiting and staffing solutions. We take immense pride in genuinely understanding what drives and inspires exceptional individuals like you. Your success is our priority, and we are dedicated to actively shaping your long-term career journey. At IntePros, we believe in comprehensive well-being. You have access to our medical, dental, vision, and mental health programs, ensuring your health and wellness are taken care of. To support your continuous growth, we also provide a $1,500 per year education and professional certification fund. Diversity and inclusion are cornerstones of our company ethos. IntePros is proud to be an equal opportunity employer. We do not discriminate in employment on the basis of race, color, religion, sex, pregnancy, gender identity, national origin, sexual orientation, disability, age, veteran or military status, retaliation, or any other characteristic protected by law. We celebrate the rich tapestry of backgrounds and perspectives that make us stronger as a team. Please note that only qualified individuals being considered will be contacted. We appreciate your interest and look forward to potentially embarking on a transformative journey together.

Program Manager II

IntePros is looking for a Program Manager, to work 3 days a week on-site and 2 days a week remotely for a team located in Seattle, WA. This is an exciting opportunity that will work with new enterprise business partners to expand the corporate franchises products into new markets.

Responsibilities:

Coordination, evaluation and high standard implementation of Support activities
Become a key pivot point for ABCS in order to coordinate activity and drive joint deliverables
Create a culture where accountability, engagement, transparency and collaboration are the norm and where rapid
Support the development and drive project plan to implement ABCS systems and associate support for new marketplace launches.


What are the top three MUST HAVE skill sets (technical) required?

Bachelor's degree or equivalent experience.
5+ years of Program/project management experience
5+ years of experience supporting services industry
2+ years driving results cross-functionally.


What are the top three PREFERRED skill sets (technical)?

Global project experience working with distributed teams
Contract center (tech support0 experience for external users/customers.
Experience working with Contract management support tools
Reporting and analysis experience."
Project/Program Manager IV,Project/Program Manager IV,IntePros,May,2024,"Compensation Range:

$65.00 - 78.00/hr

Welcome to IntePros, a certified woman-owned company specializing in innovative and results-oriented recruiting and staffing solutions. We take immense pride in genuinely understanding what drives and inspires exceptional individuals like you. Your success is our priority, and we are dedicated to actively shaping your long-term career journey. At IntePros, we believe in comprehensive well-being. You have access to our medical, dental, vision, and mental health programs, ensuring your health and wellness are taken care of. To support your continuous growth, we also provide a $1,500 per year education and professional certification fund. Diversity and inclusion are cornerstones of our company ethos. IntePros is proud to be an equal opportunity employer. We do not discriminate in employment on the basis of race, color, religion, sex, pregnancy, gender identity, national origin, sexual orientation, disability, age, veteran or military status, retaliation, or any other characteristic protected by law. We celebrate the rich tapestry of backgrounds and perspectives that make us stronger as a team. Please note that only qualified individuals being considered will be contacted. We appreciate your interest and look forward to potentially embarking on a transformative journey together.

Sr. UX Project Manager

IntePros is looking for a Sr. UX Project Manager to work a hybrid, 3 days in office 2 from home, schedule for our client located in Bellevue, WA. This is an exciting role that will work in the Alexa domain assisting the user research team in driving operational improvements and leading scalable research programs.

Responsibilities:

Lead the design and development of rolling research programs, ensuring they are well-defined, feasible, and aligned with organizational needs.
Provide training for non-researchers engaging with research programs and lead education initiatives across cross-functional teams.
Develop self-service research protocols, evaluate research study plans, and provide guidance based on best practices.
Identify and mitigate risks associated with research programs, proactively developing solutions across operational planning, program documentation, resourcing, and stakeholder relationships.


What are the top three MUST HAVE skill sets (technical) that are required?

Bachelor’s or master’s degree
6+ years of program or project management experience.
Experience working directly with the UX designers and/or research.
Ability to manage ambiguity, work autonomously, and within an Agile development environment.


What are top three PREFERRED skill sets (technical)?

Experience developing rolling research programs or self-service research programs.
Experience performing user research methodology (e.g. surveys, lab studies, diary studies, in-depth interviews, etc.)
Proven track record of strategic UX or research leadership and success in driving UX culture in organizations
Experience with voice interfaces, artificial intelligence, machine learning, large language models, and/or consumer tech products."
Marketing Program Manager,Marketing Program Manager,Staples,May,2024,"Staples is business to business. You’re what binds us together.


Our marketing team is charged with an important task – sharing our Staples story. We use customer data and analytics to help us understand and improve our customers’ experiences, drive customer retention, and encourage brand loyalty. Our team is diverse, with skillsets and responsibilities ranging from graphic design, content creation and performance marketing to loyalty & rewards programs. We work together to provide expertise and guidance, so that the Staples brand is well represented in all areas.


What you’ll be doing:
Lead and manage our marketing nurture campaign efforts
Collaborate and partner with Marketing Operations, Digital Media, Sales, and Creative Team to strategize and execute campaigns across paid and organic digital channels
Improve the quality and quantity of leads to drive sales
Analyze campaign effectiveness and maximize ROI
Manage reporting, forecasting, and data inputs
Think creatively to bring new initiatives and campaigns to life


What you bring to the table:
A cross-functional collaborator who can build alignment within a matrixed team to drive shared goals and strategy
The ability to use data to measure progress and create content that drives interest to a B2B audience
Experience in lead generation, acquisition marketing and program development a plus
Excellent verbal and written communication skills with the ability to effectively interact and present to stakeholders
Able to balance multiple priorities simultaneously with the ability to adapt to the changing needs of the business while meeting deadlines
Demonstrated ability to manage multiple priorities and hit deadlines



What’s needed- Basic Qualifications:
5+ years of related work experience
3+ year's experience in Microsoft Office suite (PowerPoint, Excel)

What’s needed- Preferred Qualifications:
Bachelor’s degree or equivalent experience
Experience with Marketo


We Offer:
Inclusive culture with associate-led Business Resource Groups
Flexible PTO (22 days) and Holiday Schedule (7 observed paid holidays)
Online and Retail Discounts, Company Match 401(k), Physical and Mental Health Wellness programs, and more perks and benefits"
Program Manager-Brand and Creative (Hybrid),Program Manager-Brand and Creative (Hybrid),Cella,May,2024,"Location: Sunnyvale, California

Job Type: Contract until end of 2024

Compensation Range: $55 - 68 per hour

Our client is looking for a Program Manager-Brand and Creative for a contract position!

In this role, you'll have the opportunity to collaboratively deliver work that advances the business and elevates our client's brand, fusing deep project management skills with expertise in marketing and creative. As a member of the Operations team, you'll also have the opportunity to actively participate in shaping and rolling out large scale process initiatives, optimizations and improvements to tools and workflows. The ideal candidate is able to lead and thrive in dynamic environments, and is passionate about driving success through positive relationships and operational excellence.

Responsibilities:

Lead project execution by developing comprehensive project and resource plans, driving work forward in a collaborative team environment, and bringing clarity of R&Rs and briefs to project teams.
Ensure that progress aligns with expected guidelines, adheres to timelines and maintains high-quality.
Proactively manage project obstacles, identify and mitigate risks and issues, and pivot quickly as needed.
Cultivate a collaborative and productive work environment and set a solutions-oriented tone for project teams.
Maintain transparent communication with project teams, leadership and stakeholders.
Maintain precise project documentation and data integrity for reporting, and look for ways to amplify value to the business using data.
Conduct post-project evaluations to assess success, learn lessons, and recommend future improvements.
Seek opportunities to enhance productivity through process improvements, automation, and technology.
Collaborate with internal customers and Account Managers to identify and coordinate new project requirements and develop project scope.
Develop resourcing strategies and plans, in partnership with people managers, to optimize talent.
Bring expertise in the creative process to driving outstanding results in delivery.
Understand the customer journey and contribute input and suggestions for campaign strategies.
Be knowledgeable about stakeholders' business, key issues, competitive situation, industry trends, and the projects assigned to the B&C team as well as other communication partners.


Qualifications:

Experience level: Experienced
Bachelor's degree required.
5+ years of progressive project/program management experience in an in-house creative group, creative agency, or similar environment.
Experience in global brands, in-house, or agency roles within creative, marketing, or integrated communications teams, managing projects across marketing deliverables.
Solid, demonstrated (5+ years) track record of progression in Project and Program Management.
Highly proficient in project management systems, including Workfront and Jira, with experience resourcing teams and maintaining data and reporting.
Ability to think creatively and strategically, identify and resolve problems while juggling multiple projects. Excellent self-management skills.
Superior scope/budget stewardship, time management, organization, and prioritization skills.
Proven ability to work in a robust and agile environment, while consistently paying attention to accuracy and quality of work.
Measurable experience managing creative workflows across print, video, digital, and experiential tactics.
Exceptional communication skills, able to convey high-level concepts and business direction.
Strong problem-solving skills and the ability to navigate ambiguity.
Experience collaborating with Legal, Regulatory, and Clinical departments to develop content.


JOBID: 1048787

Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

At Cella, a randstad digital company, we welcome people of all abilities and want to ensure that our hiring and interview process meets the needs of all applicants. If you require a reasonable accommodation to make your application or interview experience a great one, please contact HRsupport@randstadusa.com.

Pay offered to a successful candidate will be based on several factors including the candidate's education, work experience, work location, specific job duties, certifications, etc. In addition, Cella by randstad digital offers a comprehensive benefits package, including health, an incentive and recognition program, and 401K contribution (all benefits are based on eligibility).

Applications accepted on ongoing basis until filled.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance."
Marketing Project Coordinator,Marketing Project Coordinator,Telix Pharmaceuticals Limited,May,2024,"Telix Pharmaceuticals is a dynamic, fast-growing radiopharmaceutical company with offices in Australia (HQ), Belgium, Japan, Switzerland, and the United States. Our mission is to deliver on the promise of precision medicine through targeted radiation. At our core, we exist to create products that seek to improve the quality of life for people living with cancer and rare diseases. You will be supporting the international roll-out of our approved prostate cancer imaging agent and helping us to advance our portfolio of late clinical-stage products that address significant unmet need in oncology and rare diseases.

See Yourself at Telix

We are seeking a detail-oriented and proactive Marketing Project Coordinator to join our pharmaceutical marketing team. The Marketing Project Coordinator will play a pivotal role in supporting various marketing projects and campaigns, ensuring their successful execution within established timelines and compliance with regulatory requirements. The ideal candidate will possess exceptional organizational skills, strong attention to detail, and a thorough understanding of the medical and legal review process in the pharmaceutical industry.

Key Accountabilities

Project Coordination:
Collaborate with marketing managers to develop project plans, timelines, and budgets for marketing initiatives.
Coordinate and track project deliverables, milestones, and dependencies to ensure projects are completed on time and within budget.
Act as the primary point of contact for internal stakeholders and external vendors, facilitating communication and resolving issues as they arise.
Medical and Legal Review:
Manage the medical and legal review process for marketing materials, including promotional materials, educational resources, and sales aids.
Liaise with internal medical affairs and legal teams, external agencies, and key opinion leaders to ensure marketing materials comply with regulatory guidelines and industry standards.
Coordinate the submission of materials for review, track feedback and revisions, and ensure timely approval for use in promotional activities.
Procurement Process:
Support the procurement process for marketing initiatives, including vendor selection, contract negotiation, and purchase order management.
Collaborate with internal procurement and finance teams to ensure compliance with company policies and procedures.
Maintain accurate records of vendor contracts, invoices, and payments, and track expenses against project budgets.
HCP Contracting:
Coordinate the drafting, review, and execution of contracts for HCP engagements, including consulting agreements, speaker agreements, and research collaborations.
Serve as a primary point of contact for HCPs regarding contract inquiries, amendments, and compliance issues, maintaining strong relationships and communication throughout the contracting process.
Cross-functional Collaboration:
Work closely with cross-functional teams, including marketing, sales, medical affairs, regulatory affairs, and compliance, to align on project objectives and requirements.
Facilitate regular meetings and status updates to keep stakeholders informed of project progress, milestones, and potential risks.
Documentation and Reporting:
Maintain comprehensive project documentation, including project plans, status reports, meeting minutes, and action items.
Prepare regular reports on project status, budget utilization, and key performance indicators for management review.
Conduct post-project evaluations to assess the effectiveness of marketing initiatives and identify opportunities for improvement.
Education And Experience

Bachelor's degree in Marketing, Business Administration, Life Sciences, or related field required.
2+ years of experience in project coordination or marketing support roles, preferably in the pharmaceutical or healthcare industry required.
Strong understanding of medical and legal review processes for marketing materials in the pharmaceutical industry.
Excellent organizational skills and ability to manage multiple projects simultaneously in a fast-paced environment.
Proficiency in project management tools and software (e.g., Microsoft Project, Asana, Jira) and Microsoft Office suite.
Strong communication and interpersonal skills, with the ability to collaborate effectively with internal teams and external stakeholders.
Knowledge of procurement processes and contract management principles is desirable.
Experience with Veeva system is preferred.
Familiarity with regulatory guidelines, such as FDA regulations and PhRMA guidelines, is a plus.

At Telix, we believe everyone counts, we strive to be extraordinary, and we pursue our goals with determination and integrity. You will be part of an engaged and supportive group of colleagues who all have a shared purpose: to help people with cancer and rare diseases live longer, better quality lives. Being a Telix employee means being a part of a unique, global, interdisciplinary team working to deliver what's next in precision medicine. We have hybrid and remote employees located all around the world. We offer competitive salaries, annual performance-based bonuses, an equity-based incentive program, generous vacation, paid wellness days and support for learning and development.

Telix Pharmaceuticals is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics.

VIEW OUR PRIVACY POLICY HERE"
Project/Program Manager IV,Project/Program Manager IV,Webologix Global,May,2024,"Please Find the Below Job Description:-

Title:- Project/Program Manager IV

Location:- Salem, OR (Hybrid) Local to OR candidates only

Type:- Contract

Job Description:-

Agency requires a Project Manager to oversee the implementation of a SaaS (Software as a Service) solution to replace the agency's current legacy system. The Agency has identified the solution and is in the process of procuring this SaaS system via an emergency procurement. The Agency estimates this implementation project could be up to 24 months duration. Assumption is the average hours worked per week will be 25 but may extend up to 40 hours.

Minimum of 3-5 years with recent experience of planning and managing an agency-wide core business system replacement project
PMI or PMP Project Management Certification
Create Documents needed for immediate and future project management activities that follow the current version of PMI PMBOK Standards and the EIS Stage Gate process:
Plan and manage an agency-wide core business system replacement project
Project plan preparation including artifacts required for EIS Stage Gate endorsements
Project Implementation Plan
Weekly Project Status Report for PUC and vendor
Work with vendor to plan and coordinate implementation activities.
Monthly Project Status Report for the Enterprise Information Systems (EIS) and Legislative Fiscal Office (LFO)
Requirements Discovery
Functional Design Specification Documentation
System Security Plan
Prototype Testing Plan
Development and Configuration
User Acceptance Testing Readiness Report
User Acceptance Testing Plan
Data Migration Plan
Knowledge Transfer Plan
Training Plan
User Training
Implementation Plan
Go-Live Plan
Project Close Out Documents
Maintain project documents throughout the project
Ability to work with employees, stakeholders, and contractor to clearly communicate needs and issues, ability to resolve issues solely and with management input, schedule and lead regular meetings to relay progress and identify problems.
Ensure maximum performance by providing purpose, direction and motivation to the project team.
Lead project with already defined requirements through deployment including identifying schedules, scope, budget estimation, and implementation plans, including risk mitigation
Coordinate internal and external resources to ensure that tasks adhere to scope, schedule, and budget
Analyze project status and, when necessary, revise the scope, schedule, or budget according to established change control and governance processes to ensure that project requirements can be met
Establish and maintain relationships with relevant client stakeholders, providing day-to-day contact on project status and changes
Ensure that best Change Management, Vendor Management, and Risk Management practices are followed

Thanks & Regards

Vishal Tyagi

Webologix Inc

Direct- +1 332529-9840

Email – vishal.tyagi@webologix.net

www.webologics.com (Europe/ USA/ UK / Canada)"
Project and Program Management - Program Manager Non Tech 2,Project and Program Management - Program Manager Non Tech 2,TALENT Software Services,May,2024,"Job Description
Summary:
The main function of a non-IT program manager is to plan, direct, or coordinate activities in such fields as engineering, research and development, financial systems and product roll-out, etc or any other non-IT based project.

Job Responsibilities:
• Coordinate projects, making detailed plans to accomplish goals and directing the integration of technical activities.
• Present and explain proposals, reports and findings to clients.
• Recruit employees, assign, direct, and evaluate their work, and oversee the development and maintenance of staff competence.
• Analyze technology, resource needs and market demand, to plan and assess the feasibility of projects.

Skills:
• Verbal and written communication skills, problem solving skills, attention to detail and interpersonal skills.
• Basic ability to work independently and manage one's time.
• Basic knowledge of production processes, quality control, costs and other techniques for maximizing the effective manufacture and distribution of goods.
• Basic knowledge of business and management principles involved in strategic planning, resource allocation, and production methods.
• Basic knowledge of computer software, such as MS Word, MS PowerPoint, MS Project, Visio etc.

Education/Experience:
• Bachelor's degree in business administration or a related field.
• PMI or PMP certification preferred.
• 2-4 years experience required.

Candidate Requirements
• Years of Experience Required: 4 overall years of experience in the field.
• Degrees or certifications required: Bachelor's degree in business administration or a related field is required to be eligible for this role. PMI or PMP certification is preferred.
• Disqualifiers: Candidates with resumes that are more focused on the tasks completed verses the value/successes the individual provided during their time in the positions will not be eligible for the role.
• Best vs. Average: The ideal candidate would be someone who is self driven, curious, confident in asking questions.
• Performance Indicators: Performance will be assessed based on meeting timelines and quality of work.

Top 3 Hard Skills Required + Years of Experience
1.) Minimum 4 years experience with excellent written and verbal communication
2.) Minimum 4 years experience with expert level in excel and power point
3.) Minimum 4 years experience with PowerBI can customize reports"
Program Manager ST – Partner Centric Scheduling,Program Manager ST – Partner Centric Scheduling,Starbucks,May,2024,"Job Summary And Mission

This position contributes to Starbucks success by managing the Starbucks Technology Partner Centric Scheduling Program. This includes leading high-performing, cross-functional work teams in support of program delivery. As a program manager, you will focus on the overall success of the PCS program you manage by driving program planning efforts and leading projects ranging from basic platform enhancements to complex enterprise product implementations and upgrades. This role operates at both strategic and tactical level and requires close partnership with IT and business stakeholders, collaboration on program planning and delivery as well as dependent project planning and execution to meet program objectives. This position requires strong capability in building effective project teams, leading through influence and executive presence.

Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities

Responsibilities and essential job functions include but are not limited to the following:

Oversees tactical planning and day-to-day management of the PCS program in the IT portfolio.
Collaborates within IT, cross-functionally and with business leadership on annual strategic planning for the program.
In partnership with the program portfolio manager, engages stakeholders on program and project ideation and assists in the creation of business cases and return on investment assessments.
Develops a deep understanding of projects within the program and the broader IT portfolio; manages assigned projects, in partnership with project management when required with a clear understanding of business and IT context, and develops a deep understanding of cross-program portfolio synergies and dependencies.
Ensures alignment of proposed projects with the program roadmap and its goals and manages project planning and execution accordingly.
Drives complex, cross-functional enterprise projects, leading multiple efforts within a specific program simultaneously, with complexity as a limiting factor.
Leads high-performing, cross-functional, often globally distributed teams.
Works independently, without the need for day-to-day guidance.
Serves as a project manager for initiatives within the program, where required.
Performs core project management duties in support of the PCS program, including guiding projects through formal approval and funding gates; developing a project plan that includes a detailed budget, project timeline, detailed task-driven schedule, project RACI and resource plan, and communication plan; and managing project execution from analysis/design through build, test, and deployment.
When leading an Agile project, partners closely with the scrum master and product owner on all activities.
Ensures that program and project status reports and quarterly updates are relevant, transparent, and add value.
Partners with relevant IT and business hiring managers to ensure that the program has the skillsets and the resources required for delivery.

Summary Of Experience

Experience as a program manager in technology or in a software development setting (5+ years)
Experience working in technology or in a software development setting (5+ years)

Required Knowledge, Skills And Abilities

Minimum of five years’ experience as a senior project manager in IT or a software development setting; must have at least seven years overall experience working in IT or a software development setting.
Experience using Agile methods and working on complex, integrated platforms required.
Bachelor’s Degree required; Master’s Degree in Information Systems, Computer Science, Business Administration, or Management preferred.
PMP, PgMP, and Scrum Master Certifications are a plus.
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities

Leadership And Communication

Leads by example – with confidence, a positive attitude, patience, honesty and integrity, and a strong sense of commitment.
Ability to ‘read the room’, to know what is possible and what is not, and to know how to navigate program and project engagements efficiently and effectively.
Ability to engage in difficult conversations that result in positive, actionable outcomes.
Ability to navigate complex and diverse landscapes effectively.
Seeks and provides honest, transparent feedback.
Ability to build and lead high-performing project teams within a complex interconnected program.
Ability to set expectations and hold individuals and team members accountable to their commitments.
Drives decision-making that favors compromise and alignment over consensus-building.
Exceptional facilitation skills; ability to adapt approach to different types of engagements.
Exceptional written and verbal communication.
Ability to influence without direct reporting relationships.

Acumen And Learning Agility

Deep understanding of technology program and portfolio management practices.
Expert-level knowledge of standards and practices for technology project lifecycle management activities and deliverables.
Clear understanding of program technical activities, including: (1) solution analysis and design; (2) enterprise, solution, and infrastructure architecture; (3) systems integration; (4) data conversion and migration; (5) environment management and build processes; and (6) deployment planning and execution.
Expertise in MS Projectand at least one program portfolio management tool, such as MS Project Portfolio Management (PPM).
Advanced skills in the MS Office Product Suite, particularly Word, Excel, and PowerPoint.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at applicantaccommodation@starbucks.com.

, JWARNICK@STARBUCKS.COM"
Junior Program Manager,Junior Program Manager,Prime 8 Consulting,May,2024,"Overview
This position is a great opportunity for an experienced Program Manager with strong stakeholder management and digital marketing experience to drive positive impacts to the Consumer Channel Marketing organization.

What You’ll Do
Work with marketing and channel teams to scope digital plans & resources.
Establish project milestones and rhythm of business, including weekly syncs and working with contributing teams.
Collaborate with internal and external teams (creative, digital, product marketing and legal) to execute deliverables according to project timelines.
Coordinate and manage the asset approval process, ensuring all details and assets have been reviewed and signed-off by appropriate stakeholders.
Manage QA process with agencies to ensure assets are delivered to agreed specifications and brand guidelines.
Manage and maintain content syndication tools, content management tools and SharePoint sites to deliver marketing content to key stakeholders.
Assist in monitoring of partners web/mobile sites monthly to ensure online execution compliance, as well as implementing strategies to address opportunities and gaps.
Support presentations for key reviews that succinctly deliver project status.

What You’ll Have
Experience in project management
Experience in eCommerce/digital marketing preferred
Experience in Photoshop – Basic competency (knowing how it works, and the platform familiarity with it)
Must be confident with working on multiple, simultaneous marketing programs that require both strategic end-to-end thinking as well as highspeed tactical execution.
Excellent verbal and written communication skills required.



Prime 8 is a highly respected, woman-owned management consulting firm. We use innovative and outcome-driven approaches to deliver solutions that create lasting results, even after we're gone. The deep expertise of our talented consultants help companies turn ideas into action, implement organizational change, and get products to market quickly using modern practices and technologies. The Prime 8 family of consultants stands out from the crowd. As a group of high achievers, we hold each other accountable for exceptional work that is built on integrity, honesty, and excellence. We do what we say and finish what we start. Together, we make an impact, have fun and do better for each other and for our customers.

Don’t meet every single requirement? Studies have shown that women and people of color are less likely to apply to jobs unless they meet every single qualification. At Prime 8 Consulting, we are dedicated to building a diverse, inclusive, and authentic workplace. If you’re excited about this role but your background/experience doesn’t align perfectly with every qualification in the job description, we encourage you to apply anyway. You may be just the candidate we are looking for, whether for this role or other roles we have in the future."
Project/Program Manager III,Project/Program Manager III,IntePros,May,2024,"Compensation Range:

$55.00 - $68.64/hr

Welcome to IntePros, a certified woman-owned company specializing in innovative and results-oriented recruiting and staffing solutions. We take immense pride in genuinely understanding what drives and inspires exceptional individuals like you. Your success is our priority, and we are dedicated to actively shaping your long-term career journey. At IntePros, we believe in comprehensive well-being. You have access to our medical, dental, vision, and mental health programs, ensuring your health and wellness are taken care of. To support your continuous growth, we also provide a $1,500 per year education and professional certification fund. Diversity and inclusion are cornerstones of our company ethos. IntePros is proud to be an equal opportunity employer. We do not discriminate in employment on the basis of race, color, religion, sex, pregnancy, gender identity, national origin, sexual orientation, disability, age, veteran or military status, retaliation, or any other characteristic protected by law. We celebrate the rich tapestry of backgrounds and perspectives that make us stronger as a team. Please note that only qualified individuals being considered will be contacted. We appreciate your interest and look forward to potentially embarking on a transformative journey together.

Project/Program Manager III

IntePros is looking for a Project/Program Manager II to work 100% on site for our client located in Seattle, WA. This is an exciting role that will be part of the AWS team providing walk out technology for Physical store fronts.

Responsibilities:

Responsible for the coordination and completion of project/program.
Oversees all aspects of projects/program.
Sets deadlines, assigns responsibilities, and monitors and summarizes progress of project/program.
Prepares reports for upper management regarding status of project/program.
Familiar with a variety of the field's concepts, practices, and procedures. unit/department


What are the top three MUST HAVE skill sets (technical) required?

4-6 Years Of Experience as a PM – possibly 4-6 years as a Program Coordinator
Reporting skills
Optimizing plans and lowering costs
Good Writing Skills
Project Tracking and Metrics"
Program Manager/Sr. Project Manager,Program Manager/Sr. Project Manager,"Excel Hire Staffing,LLC",April,2024,"POSITION

Program Manager/Sr. Project Manager

INTERVIEW TYPE

Video

Required Skills

10+ years of experience in Project/Program Management, with experience managing large, highly visible software and application development projects
Retail experience is required
Experience with projects related to retail backend systems such as supply chain domain (order management, merchandising, inventory, supply chain order visibility, order management), logistics (return logistics, warehouse operations, warehouse management system, transportation management), or corporate systems like ERP, B2B, etc."
Project/Program Manager - Level 3,Project/Program Manager - Level 3,"LanceSoft, Inc.",May,2024,"Job Description
The Agile Project Manager will support of a cross-functional project team focused on driving the end-to-end digital product lifecycle for features and products improving the overall online experience for the state. The Agile Project Manager will develop new process and methodologies for the product development leadership, consistent with the goals and objectives of the new Connecticut Digital Service. The work supports the Digital Product Manager in managing project scope and schedule, project status report, change management, governance, role identification, and business communication with the stakeholders.


Experiences Required for This Role
Project Planning & Management - At least 3 years of experience and use cases with the following:
Defining project scope and schedule
Focusing on regular and timely delivery of value and ensuring sprints are completed on-time
Organizing and leading project status and working meetings
Preparing and distributing progress reports
Communicating plan deviations
Performing delivery planning for assigned projects
Defining and managing a well-defined project management process
Championing ongoing process improvement initiatives
Risk/Issue Management & Mitigation - At least 3 years of experience and use cases with the following:
Identifying and mitigating plans
Resolving issues to keep the project moving
Proactively avoiding risks
Ensuring the team meets required policies
Making recommendations for continuous improvement
Product Owner Support - At least 3 years of experience and use cases with the following:
Supporting the Product Owner in managing expectations for project deliverables
Managing stakeholder communications
Helping to implement an effective system of project governance
 
Team Management & Team Building - At least 3 years of experience and use cases with the following:
Assisting in team development while holding teams accountable for their commitments
Removing roadblocks
Assigning tasks to individuals and balancing the workload across teams
Leveraging organizational resources to improve team and individual capacity for project work
Ensuring team members are fully engaged in the project, making a meaningful contribution and encouraging a sustainable pace
Motivating team members
Digital Platforms, Tools and Discipline - At least 2 years of experience and use cases with the following:
Working with enterprise scale digital platforms specializing in at least 3: omni-channel service delivery, web content management, customer relationship management, identity and data integration
Establishing continuous improvement/delivery pipeline to continually improve products post-launch based on customer research and feedback
Leading documentation and communication throughout the product lifecycle for both technical processes and cross-functional teams affected by new change
Using of productivity, communication, and analysis tools to manage iterative delivery, such as JIRA/Confluence, Google Analytics, Git Repository, Microsoft Teams, Microsoft Office (Word, PowerPoint, Excel)
 Knowledge, Skills, and Ability
Project Management
Developing and supporting modern, agile product and project management processes
Establishing the project environment necessary to operate as a high performing cross-functional team in partnership with stakeholders
Building and clearly communicating the vision, strategy, roadmap, and resources required for delivery
Scoping, prioritization, and translation of technical and design tasks into delivery plans
Government-specific task management
Data-driven decision-making
Communication and collaboration with state-wide partners
Clearing challenges for team members
Comfort in blazing a path through an ambiguous work environment
Judgement fitting to the ever-changing environment
Ability to juggle multiple project workstreams
Service Design Team Building
Supporting teammates’ skills and behaviors development and delivery
A balance between strong domain expertise and flexibility
Prioritization, organization, and triage in an independent environment
Encouraging of an interactive, cooperative, collaborative, and customer-focused work environment
Ability to maintain strict confidentiality
Judgement in dealing effectively and diplomatically with all levels of government staff
 Preferred Skills & Qualifications
2 years of user-centered design
2 years of user research and analytics
2 years of management/supervisory experience
2 years of customer relationship management platforms such as Salesforce
3 years of web content management platforms such as Sitecore"
