Position,Company_Name,Location,Post_Month,Post_Year,Details
"Senor Associate, Risk, Forensics & Compliance (Compliance, Investigations and Oversight)","Senor Associate, Risk, Forensics & Compliance (Compliance, Investigations and Oversight)",Ankura,March,2024,"Ankura is a team of excellence founded on innovation and growth.

Responsibilities

Working both independently and with team members to successfully execute projects involving the design, assessment, and enhancement of corporate compliance programs, with particular focus on programs responsive to national security-driven regulatory regimes (e.g., ITAR, EAR, CFIUS). Projects may involve advising clients on controls implementation in accordance with best practices, testing controls efficacy, and periodically reporting to internal company or external stakeholders on assessment findings.
Supporting internal factfinding investigations involving alleged violations of statutes, regulations, requirements imposed pursuant to government agreement, or corporate policies.
Assisting with national security-related independent oversight engagements including oversight of compliance with consent agreements, National Security Agreements, Letters of Agreement, and Letters of Assurance.
Supporting independent oversight in connection with corporate monitorships, trusteeships, receiverships, and other fiduciary roles to ensure compliance with mandated requirements.
Developing and refining engagement approaches and project plans based on guidance from team leadership and experience.
Independently interfacing with clients and delivering high-quality work product.
Leading in development of collateral, thought leadership, marketing, and other market-facing projects.

Requirements

Bachelor’s Degree required. JD preferred.
General experience working as a compliance and ethics professional in some capacity is preferred
Prior experience strongly preferred working with national security-related compliance regimes either within government or law enforcement, at a professional services firm, in-house, or in some other capacity
Excellent research and writing capabilities required. Candidates must be able to independently produce complete, polished work products.
Must be able to effectively balance multiple projects and maintain clear communication with project leads regarding tasks and deadlines
Oral presentation skills are required, as candidates will be directly interfacing with clients on projects and specifically related to their work product
Must be proficient in using MS Office productivity and collaboration tools (e.g., MS Teams, Word, Excel, PowerPoint, Project, SharePoint, etc.).

For individuals assigned and/or hired to work in California, Colorado, or New York, Ankura is required to include a reasonable estimate of the compensation range for this role. This compensation range is specific to the said markets and considers a broad range of factors including but not limited to skill sets, experience and training, licensure and certifications, and other business and organizational needs. The disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. The range does not include additional benefits outside of salary. At Ankura, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each role. A reasonable estimate of the current base pay range is between $65,000 to $155,000; this range is not a promise of a particular wage.

Ankura is an Affirmative Action and Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against based on disability. Equal Employment Opportunity Posters, if you have a disability and believe you need a reasonable accommodation to search for a job opening, submit an online application, or participate in an interview/assessment, please email accommodations@ankura.com or call toll-free +1.312-583-2122. This email and phone number are created exclusively to assist disabled job seekers whose disability prevents them from being able to apply online. Only messages left for this purpose will be returned. Messages left for other purposes, such as following up on an application or technical issues unrelated to a disability, will not receive a response."
"Compliance Officer, Commercial Payment Services","Compliance Officer, Commercial Payment Services",SoFi,April,2024,"Employee Applicant Privacy Notice

Who we are:

Shape a brighter financial future with us.

Together with our members, we’re changing the way people think about and interact with personal finance.

We’re a next-generation financial services company and national bank using innovative, mobile-first technology to help our millions of members reach their goals. The industry is going through an unprecedented transformation, and we’re at the forefront. We’re proud to come to work every day knowing that what we do has a direct impact on people’s lives, with our core values guiding us every step of the way. Join us to invest in yourself, your career, and the financial world.

The role

We are looking for a purposeful leader who is interested in building out the Commercial Payment Services program for SoFi Bank, N.A. This includes collaboration with the line of business partners - inclusive of Galileo, Technologies, Operations, Third Party Oversight, Risk Management, Credit, Marketing and Compliance to create and maintain a world-class Commercial Payment Services Compliance Program.

This role serves as a trusted advisor, consulting and guiding Bank personnel in the establishment and maintenance of a strong control and compliance environment to mitigate risks to the Bank and its clients and customers. Meaningful partnerships with the business units and third party clients will be critical to the effectiveness in the role.

What you’ll do:


Be the Compliance lead for the Bank’s Commercial Payments program by offering certain clients a commercial debit or credit card, supplemented with ACH, wire and other payments capabilities
The role is responsible for ensuring sponsorship programs are managed in full compliance with regulatory environments and card network rules
Collaborate with internal and external stakeholders during the onboarding and implementation processes
Assess regulatory applicability to the CPS products and services and advise on appropriate controls needed to meet applicable compliance requirements
Partner with Enterprise Risk Management to perform thorough client-based Risk Assessments for each CPS product and work to establish mitigation plans as necessary to appropriately manage identified risks
Develop and perform client based Third Party Oversight due diligence and second line of defense monitoring and reporting. Identify, track, and remediate any identified issues
Engage with the business to develop appropriate first line of defense controls
Assist SoFi Bank and Galileo leadership with identification and onboarding of new clients
Generate monthly and quarterly reports on compliance and overall program performance
Partner with the Enterprise Chief BSA/AML officer to ensure appropriate AML/OFAC oversight
Ensure Fed/NACHA compliance
Manage customer complaints
Active participation in the development and management of customer facing contracts and network relationships
Potential to hire, train and oversee incremental staff as the Commercial Payment program matures and expands
Develop strong relationships with third party leadership


What you’ll need:


5+ years of Commercial Payment / BIN Sponsorship / Issuing Bank experience
Demonstrated success in applying effective compliance oversight/third-party risk management strategies applicable to Bank-Fintech Partnerships or “Banking-as-a-Service” relationships at regulated financial institution.
5+ years of experience in commercial client due diligence and monitoring; including oversight of client policies and governance
Knowledge of commercial BSA AML regulatory oversight
Expertise in MC/Visa payment networks and overall payment ecosystem
Experience with funds settlement, ACH, and wire processes
Proven history of facilitating organization-wide client management and review with multiple senior level stakeholders
Ability to analyze and interpret applicable rules, regulations, and policies
Known for being detail-oriented with a demonstrated ability to self-motivate
Possess a growth mindset (to problem solve and innovate)
High-level of initiative to push for excellence, results, and process improvement
Commitment to building an inclusive culture
Comfort with working in a remote environment, as well as, performing onsite client due diligence reviews and writing detailed reporting of the review results
Ability to thrive in the ambiguity of changing priorities and the flexibility to embrace innovative ideas within a fast paced environment
Teamwork makes the dream work mentality


Nice to have:


Experience working with the Office of Comptroller of Currency (OCC)
College degree
Compliance certifications such as CRCM and CAMS
Experience establishing new BINs/ICAs/BIDs and setting up digital wallets
Knowledge of Mastercard and Visa Interbank Card Association requirements
Experience with the Google suite of products
Experience leading high performing teams
Effective oral, written, and interpersonal communication skills


Compensation And Benefits

The base pay range for this role is listed below. Final base pay offer will be determined based on individual factors such as the candidate’s experience, skills, and location.

To view all of our comprehensive and competitive benefits, visit our Benefits at SoFi page!

SoFi provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion (including religious dress and grooming practices), sex (including pregnancy, childbirth and related medical conditions, breastfeeding, and conditions related to breastfeeding), gender, gender identity, gender expression, national origin, ancestry, age (40 or over), physical or medical disability, medical condition, marital status, registered domestic partner status, sexual orientation, genetic information, military and/or veteran status, or any other basis prohibited by applicable state or federal law.

The Company hires the best qualified candidate for the job, without regard to protected characteristics.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

New York applicants: Notice of Employee Rights

SoFi is committed to embracing diversity. As part of this commitment, SoFi offers reasonable accommodations to candidates with physical or mental disabilities. If you need accommodations to participate in the job application or interview process, please let your recruiter know or email accommodations@sofi.com.

Due to insurance coverage issues, we are unable to accommodate remote work from Hawaii or Alaska at this time.

Internal Employees

If you are a current employee, do not apply here - please navigate to our Internal Job Board in Greenhouse to apply to our open roles."
"AML Governance, Senior Compliance Specialist","AML Governance, Senior Compliance Specialist",SoFi,April,2024,"Employee Applicant Privacy Notice

Who we are:

Shape a brighter financial future with us.

Together with our members, we’re changing the way people think about and interact with personal finance.

We’re a next-generation financial services company and national bank using innovative, mobile-first technology to help our millions of members reach their goals. The industry is going through an unprecedented transformation, and we’re at the forefront. We’re proud to come to work every day knowing that what we do has a direct impact on people’s lives, with our core values guiding us every step of the way. Join us to invest in yourself, your career, and the financial world.

The role:

The AML Governance, Senior Compliance Specialist role will be responsible for the coordination of governance related deliverables, including but not limited to the creation of executive-level presentations for the AML Oversight Committee, Board meetings, and regulator overviews. This role will coordinate the review and approval of AML-related policies, procedures, and committee minutes. Additionally, this role will serve as a key contributor to the AML and Sanctions risk assessment process, including assisting the Risk Assessment Officer by coordinating with cross-functional business leaders to collect requisite data, configuring risk assessment systems, inputting and analyzing responses and results, and tracking action items and deliverables that derive from the assessment.

What you’ll do:


Coordinate and complete quality control reviews of periodic committee materials, including but not limited to quarterly AML Oversight Committee and Board materials.
Coordinate policy updates across the AML Department and ensure policies are reviewed and presented to applicable committees as required.
Collect and analyze business data and controls for the annual Risk Assessment and other risk assessment activities throughout the year.
Review and update the Risk Assessment framework by configuring the risk rating tool and ensuring that the Methodology document is updated to align.
Monitor for and maintain policy exceptions and ensure exceptions are presented to appropriate committees on a timely basis.
Draft new policies and updates to existing policies as necessary.
Coordinate materials for regulatory presentations (e.g. overviews of AML Departments, process flows, periodic updates, etc.).
Monitor new policies and policy changes across Legal, Compliance, and the Enterprise, where appropriate, to ensure compliance.
Establish a framework to review policies on a standard cadence across various SoFi entities.
Assist in regulatory exams, internal audits, and third-party risk management reviews as it pertains to documenting and providing governance-related materials.


What you’ll need:


Bachelor’s Degree or Master’s Degree in Finance, Business, Management, or other relevant areas.
6+ years of experience in the financial services industry with a demonstrated track record of delivery and/or relevant experience in risk and control management focusing on a variety of large-scale technical initiatives.
Effective negotiation and influencing skills, including strong written communication, verbal communication, and presentation skills.
Strong management, organizational, and evaluative process skills. Ability to analyze complex organizational and technical issues to improve performance and efficiency.
Demonstrated ability to communicate effectively with all levels of the organization, across different business lines, and with external stakeholders.


Specific Skills:


Experience conducting AML transaction monitoring investigations, customer screening investigations (e.g. adverse media, sanctions, etc.), or other AML processes.
Experience contributing to AML and Sanctions risk assessments.
Experience maintaining and coordinating updates to policies, procedures, and executive-level presentations.
Excellent organizational, verbal, written, interpersonal, and analytical skills are required.
Must be able to multitask, adapt well to changing priorities, and effectively prioritize work to meet critical deadlines.
Ability to work in a fast-paced, demanding, and changing environment; must work well under pressure.
A demonstrated track record in identifying gaps, process improvements, and proactively proposing solutions, and as appropriate, executing team-wide communication and training.


Nice to have:


CAMS/CFE certification preferred (or willingness to become certified within one year of start date).


Compensation And Benefits

The base pay range for this role is listed below. Final base pay offer will be determined based on individual factors such as the candidate’s experience, skills, and location.

To view all of our comprehensive and competitive benefits, visit our Benefits at SoFi page!

SoFi provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion (including religious dress and grooming practices), sex (including pregnancy, childbirth and related medical conditions, breastfeeding, and conditions related to breastfeeding), gender, gender identity, gender expression, national origin, ancestry, age (40 or over), physical or medical disability, medical condition, marital status, registered domestic partner status, sexual orientation, genetic information, military and/or veteran status, or any other basis prohibited by applicable state or federal law.

The Company hires the best qualified candidate for the job, without regard to protected characteristics.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

New York applicants: Notice of Employee Rights

SoFi is committed to embracing diversity. As part of this commitment, SoFi offers reasonable accommodations to candidates with physical or mental disabilities. If you need accommodations to participate in the job application or interview process, please let your recruiter know or email accommodations@sofi.com.

Due to insurance coverage issues, we are unable to accommodate remote work from Hawaii or Alaska at this time.

Internal Employees

If you are a current employee, do not apply here - please navigate to our Internal Job Board in Greenhouse to apply to our open roles."
Compliance Analyst,Compliance Analyst,BSI Financial Services,May,2024,"The Compliance Analyst, under the direction of the Compliance Counsel & AVP, supports multiple mortgage servicing departments with compliance-related activities including State and Federal regulation research, change management and risk assessment control implementation monitoring, reviews of compliance impacted policies, and procedures, Client Directives, and Consumer Correspondence/Letter Templates to ensure BSI is complying with various mortgage-related Federal, State, and investor rules. Additionally, the Compliance Analyst is responsible for monitoring activities to support ongoing investor/insurer compliance efforts.

What You Will Do

Gather, monitor, and review changes in law and regulation affecting various lines of business.
Collaboration with designated business project managers/leaders, Legal and Audit departments to ensure critical compliance requirements are analyzed and change management projects completed.
Review draft marketing campaign emails and content for compliance with laws and consistency with prior company-approved submissions.
Review outstanding policies and procedures to ensure compliance with various state and federal laws, regulations, and directives, and recommend changes or improvements to policies and procedures.
Ongoing review/audit of compliance-impacting documents, letters, and customer correspondence to ensure accuracy and compliance with required statutes, including statements, breach letters, ad-hoc correspondence, bulletins, client directives, and any impacted correspondence samples.
Conduct research and provide guidance, as needed, to operations in interpreting new or revised laws and regulations for effective monitoring of business control implementation.
Regular updates and maintenance of assignments into the compliance management system, including the design of action plans and milestones for timely completion. A weekly report of project status to management.
Be familiar with servicing guides from regulatory agencies including FNMA, FHLMC, FHA, VA, GMNA, & USDA.
Additional duties as assigned.
Maintain current knowledge of applicable federal and state laws and regulations

Work Environment:

What we are looking for:
Strong organizational and problem-solving skills
Excellent oral and written communication skills to interface with executive management
Proven passion for Regulatory Compliance and a positive attitude
Ability to read and interpret regulations, guidelines, and rules
Outstanding attention to detail
Proven track of delivery with timeliness, thoroughness, and follow-through
Ability to work independently and prioritize workload to achieve objectives and deliver results
Ability to function in a high-volume setting with strict deadlines
Strong research skills
Ability to work calmly and professionally under pressure while building strong partnerships with peers and internal business units
Strong character, a team player, flexibility, and willingness to learn and improve skills

This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets, and fax machines. The ability to sit for long periods is essential.

Position Type And Expected Hours Of Work

This is a full-time position. Days and hours of work are Monday through Friday, 8:00 a.m. to 5:00 p.m.

Education And Experience

Bachelor's degree or combined associate degree and equivalent demonstrated work experience and knowledge required
3-5 years of industry-specific experience in compliance, legal, risk management, or internal audit.
Strong project management and process mapping skills are a plus.
Knowledge of mortgage servicing general operations
Direct experience in Regulatory Compliance, agency and state examinations, and/or Quality Control functions
Excellent working knowledge of Microsoft Office (Excel, Word, PowerPoint, Google Sheets) and mortgage servicing workstations.

Other Duties

Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.

What’s in it for you?

Competitive compensation and full benefits package include medical, dental, and vision.
100% company-paid life insurance and disability coverage!
401K with company matching!
17 days PTO (increases with tenure) and 9 company paid holidays!
Professional but fun, casual work environment and great team culture!

About BSI Financial

Founded in 1986, we provide financial services that support our vision of enabling sustainable home ownership by practicing core values that embody doing what is right; emphasizing problem solving; delivering on expectations and winning with humility. Our clients include lenders and investors who make home financing possible.

BSI Financial was ranked multiple times in the SMU Dallas 100 list of the fastest growing

companies in North Texas and was twice named to the Inc. 5000 list of the fastest growing U.S. companies.

EEO Statement

We are an equal employment opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, national origin, disability status, protected veteran status, or any other characteristic protected by law."
Compliance Specialist,Compliance Specialist,Calculated Hire,May,2024,"Compliance Specialist
Location: Louisville, KY
Hybrid role: 2 days remote weekly


The primary function of the Compliance Specialist is to ensure the compliance requirements of the American Rescue Plan (ARP) State and Local Fiscal Recovery Funds (SLFRF) are met. This person’s role will focus primarily on providing technical assistance to, supporting, and liaising with internal and external stakeholders; researching and providing opinions on regulations; assisting with quarterly and annual reporting activities; reviewing and developing compliant grant agreements; assisting with the development and maintenance of policies, procedures, and compliance tools; provide responses and documentation for external audits; and other compliance and customer-oriented responsibilities. Approximately three weeks per quarter, this person’s work will be focused on reporting activities. This person will also complete financial monitoring and other monitoring activities as needed.


MINIMUM Qualifications:


Bachelor's degree in a related area, or in public administration, social science, political science, or a similar discipline
Three years of grant, government, compliance, finance, accounting, research, data analysis, technical writing, project management, or related work
Experience in, or aptitude for, professional or technical writing
Ability to communicate effectively and professionally to a variety of stakeholders
Ability and proficiency with Microsoft Office and other computer system applications
Ability to understand regulatory compliance in relation to federal and state funding
An equivalent combination of education and experience may be substituted


ESSENTIAL FUNCTIONS:


Provide compliance technical assistance, training, and guidance to internal and external stakeholders
Assess eligibility of ARP projects, activities, and expenditures and provide written opinions when needed
Coordinate with LMG awarding agency and Louisville Accelerator Team on the development and execution of ARP grant agreements, including ensuring that all agreement terms and conditions meet Treasury and LMG requirements.
Provide other work related to the grantee workflow to ensure compliance among LMG agencies and grantees
Coordinate with accounting staff, purchasing staff, and other stakeholders to obtain data for quarterly and annual reports
Review data for accuracy prior to reporting
Enter quarterly report data into Treasury reporting portal and internal database
Assist with developing and updating OMB ARP standard operations procedures and workflows as needed, to ensure compliance with ARP and internalrequirements
Work with LMG Agencies, grantees, and the Louisville Accelerator Team to develop and implement processes to ensure grant compliance
Respond to external audit requests
Participate in staff meetings and development activities as directed
Perform other duties as directed by supervisor


SECONDARY FUNCTIONS:


Conduct standardized compliance monitorings of ARP projects and ARP grantees
Review grantee invoices for compliance with budget, grant agreement, and local and federal requirements.
Review government contracts for eligibility
Design and execute monitoring processes, including conducting file audits, assessments and documenting results and analyzing data trends
Identify potential areas of compliance risk; remain abreast of all compliance changes, activities and identify trends; communicate appropriately with staff concerning policies, procedures and updates
Provide compliance update reports to management as directed or requested



EXAMPLES OF DUTIES:
UNDER ADMINISTRATIVE SUPERVISION


Meets with departments and establishes compliance procedures for ARP projects
Edits and amends ARP grant agreements to ensure compliance with ARP and internal requirements
Responds to requests for eligibility assessments of ARP activities
Collects expenditure, obligation, grant, and key performance indicator data from stakeholders and reviews data for accuracy and compliance
Enters report data into Treasury portal on a quarterly basis
Develops and updates SOPs, monitoring tools, and other documents to respond to new Treasury guidance or gaps in current processes
Researches regulations and maintains database of compliance information opinions
Develops and maintains communication and effective working relationships within LMG departments
Analyzes ARP activity for compliance with governmental requirements
Prepares correspondence and documents and completes special projects
Reviews and approves grantee reimbursement requests, as needed
Schedules and performs departmental compliance reviews of files and documentation to ensure adherence to applicable regulatory requirements, as needed"
Compliance Analyst,Compliance Analyst,Facet,May,2024,"About The Role:

At Facet Wealth, we put the client above all else. As a Compliance Analyst, you will live out this value by working on a daily basis with the entire Facet team to ensure that we continue to build a work environment where all issues are handled with the highest integrity, we do what is in the best interest of our clients and we ensure that we are in compliance with all regulatory requirements. We work in a fast paced environment and we're trying to disrupt the industry so your work will be critical in supporting the solutions we need to find for our clients.

Responsibilities:

You are responsible for supporting all our critical day to day compliance responsibilities including IAR registrations, communication reviews, OBA's and more
You will partner with assigned business partners to directly support their day to day activity, business initiatives and compliance needs. This could include marketing programs, product development and introducing new member capabilities.
You are a daily resource to the team on compliance questions and issues, and work with the team on ongoing needs and challenges.
You are a key point of contact in resolving member problems and issues so we can quickly manage any situation to do what is best for our members.
You will support our ongoing regulatory filings (ADV's are important) and member agreements.
You will work with compliance partners, and other outside resources we use to ensure we always have an up to date and forward looking program, and solve critical problems.
You will support the onboarding of all new hires into our compliance program.
You are proactive in building out policies and procedures that meet the changing needs of our growing business.


Requirements

Bachelor's degree or higher
5+ years of compliance experience with a Registered Investment Advisor

Preferred Skills & Experience:

You are willing to learn the Facet Way and understand how to support it with compliance expertise.
You have experience in working with marketing and advertising, and have shown an ability to support teams with compliant solutions to deliver the firm's message.
You have experience in working in operations, with custodians and understand the basics of trading
You have shown an ability for creative problem solving to come up with balanced solutions to meet the needs of different stakeholders.
You have experience with audits or in doing risk assessments.
You have superb communication, organizational and client service skills.
You have excellent computer skills along with the ability to learn in-house software and tools
You have the ability to provide constructive feedback: we continue to enhance our offering and rely on our team's feedback for improvement
You are able to work independently and as a member of a team, balance multiple responsibilities simultaneously, and demonstrate exceptional time and calendar management skills


Benefits

$100,000-$120,000 base salary + bonus
Equity
Flexible PTO
All the benefits: medical, dental, and vision insurance, 401(k) with employer match, short and long term disability coverage (paid by Facet) & life insurance options
Certification reimbursement program
Work from anywhere in the US"
Compliance Officer,Compliance Officer,"The Goodkind Group, LLC",April,2024,"Conduct reviews under the Group’s annual review program pursuant to Rule 206(4)-7 of the Advisers Act which includes conducting reviews of the Group’s policies and procedures as included in the Compliance Manual.
Conduct general compliance reviews for the Group, including but not limited to: marketing reviews, personal securities transaction reviews, investment restriction reviews; vendor management reviews, social media and political contributions testing
Prepare regulatory filings (i.e. ADV, Form 13F, Form PF)
Prepare Compliance Board Reports
Complete compliance reports for clients as and when requested.
Ad-hoc queries from business
General administrative support: Review RFPs, information questionnaires and the like
Handle special projects and/or other duties as assigned by CCO and Management"
Compliance Analyst,Compliance Analyst,Tandym Group,April,2024,"A recognized hedge fund in New York City is looking to add a new Compliance Analyst to their growing team. In this role, the Compliance Analyst will be responsible for helping to ensure that the firm's business activities are conducted in strict accordance with regulatory requirements.

Responsibilities:

The Compliance Analyst will:
Preparing regulatory filings
Collaborating with the Compliance staff to support the firm's business units
Designing and reviewing automated compliance monitoring reports
Ensuring adherence to compliance policies
Working on long-term projects to maintain the firm's high standards of compliance with new and existing regulations
Performing other duties, as needed
Qualifications:
1+ year of related Compliance experience
Bachelor's Degree or higher
Excellent analytical abilities
Great interpersonal skills
Excellent communication skills (written and verbal)
Desired Skills:
Prior experience in Paralegal work, Accounting, Financial Operations, Compliance, and/or Investment Management is beneficial but not required."
Compliance Officer,Compliance Officer,Mashreq,April,2024,"Job Purpose

Primary functions

Responsible for the overall KYC regulatory compliance within MashreqBank - New York branch.
Maintain a Customer Identification Program (CIP) for onboarding and existing clients.
Perform Customer Due Diligence and Enhanced Due Diligence on new and existing clients.
Review of KYC documentation to ensure all necessary requirements are fulfilled according to KYC Standard Operating Procedures/Policy.
Maintain records of KYC reviews to ensure requirements are completed within a timely manner in accordance with KYC Standard Operating Procedures/Policy.
Ensure compliance to various regulations and guidelines that are issued by local regulatory authorities (including compliance to various regulations that relate to anti money laundering and terrorism financing).
Study new and revised guidelines that are issued by domestic / international non-regulatory agencies such as FATF, Basel, and Wolfsburg etc.; liaise with IBG-Compliance and execute/implement the requirements according to the decision at HO and after the approval of AML Committee.
Support branch operations by providing compliant solutions to regulatory requirements and intervene where necessary to stop a transaction / process / business proposal and seek Country Manager and IBG – Compliance guidance, if necessary.
Pro-actively escalate critical issues (compliance/regulatory) to branch Management / AML Committee and IBG – Compliance, so that timely actions are taken; and bank is not investigated, charged, fined or publicly castigated by any regulatory authority.
Responsible for initiating money laundering related investigations and drawing conclusion and initiating Suspicious Activity Report to the regulatory authorities, if approved by AML Committee.
Evaluate, train and motivate branch to enhance their skills and knowledge of Anti Money Laundering, compliance and regulatory matters. Document and record details of trainings provided (training(s) to centralized processing staff should be arranged through IBG Compliance –who will be responsible to impart such trainings upon request of MBNY compliance).
Conduct special investigation on the request from Head Office, Mashreq Bank branches and Other Regulatory Bodies in liaison with IBG-Compliance. Inform IBG Compliance, unless it is prohibited by local laws.
Ensure that AML & Compliance related Standard Operating Procedures and processes are followed at branch & centralized processing department and are kept up to date in respect of applicable regulations.
Ensure that all internal audit reports, those are conducted in the branch relating to Regulatory Compliance are retained, reviewed and that an action plan on the audit observations is properly executed / regularized within the deadlines. This function needs to examine and evaluate the adequacy and effectiveness of internal controls/audit in line with local regulatory requirements to ensure ARCG audits covers all the functions of the branch and meet all the control requirements of various legislations and regulatory guidelines.
Ensure all regulatory recommendation/observations that are raised in periodic examinations are regularized in timely manner; in case of need matter should be escalated to IBG-Compliance.
Perform additional tasks / Conduct Compliance related investigations as required / determined by IBG-Compliance / HO-Compliance/ARCG, identifying any issues / concerns and report findings/recommendations for corrective action as required.
Any other duties which may be entrusted by the IBG Compliance from time to time.

Key Result Areas

Assist Branch MLRO, IBG Compliance and Branch Management in attaining compliance objectives.
Maintain ongoing awareness/current knowledge of all applicable internal / external regulatory requirements –identify issues that could impact the branch / bank and escalate any serious issues/ breaches/ violations to IBG-Compliance and Branch Management ; develop/monitor action plans for its closure in liaison with Country Manager and IBG-Compliance.
Review new regulatory legislations; promptly communicate all regulatory notices/circulars to all concerned areas, provide interpretations if necessary to Branch management and IBG-Compliance; develop/monitor action plans towards its implementation.
Ensure continuing compliance of branch processes/systems/products -review branch procedures, service level agreements etc. in line with various regulatory legislations & guidelines; where deficiencies are detected, make recommendations to Country Manager and IBG Compliance in order to bring procedures / processes in line with the requirements.
Manage Regulatory Examinations; ensure implementation/regularization of inspection / audit recommendations and observations with the deadline(s). Keep Country Manager/ IBG Compliance updated.
Respond to queries that are sought by local Regulatory Authorities / Law Enforcement Agencies / Head Office & Overseas branches relating to local laws/regulations, in timely manner with complete and accurate information.
Arrange to receive all local regulatory circulars and notices (from Compliance perspective) by subscribing to them; ensure that these are made available to every employee at the branch. Update Country Manager/ IBG-Compliance.
Submit monthly Compliance-MIS to IBG-Compliance; ensure capturing of compliance related issues those are resolved and pending.
Highlight risks proactively and in a timely manner and keep a vigilant eye on branch activities to identify any unusual activity.


Knowledge, Skills and Experience

Graduate with 7 – 10 years banking experience.
Good understanding of local regulatory rules and regulations.
Knowledge and Understanding AML Law and various Banking legislations.
Computer literate and good command over spoken and written English
Good presentation skills
Efficient and logical approach to problem solving."
Compliance Analyst,Compliance Analyst,ICE,April,2024,"Overview

Job Purpose

Intercontinental Exchange, Inc. (NYSE: ICE) is seeking a Compliance Analyst to join our corporate compliance team. In the role, your primary function will be the monitoring of our global corporate compliance program related to electronic communications, conflicts of interest, personal trading, anti-bribery, sanctions, business gifts, meals and entertainment, and employee training.

Responsibilities

Review, process, and monitor employees’ compliance with ICE’s business gifts, meals, and entertainment policy.
Review and process employees’ requests to engage in outside activities.
Review, process, and monitor employees’ compliance with ICE’s personal trading policy.
Coordinate and manage training programs for employees
Conduct research related to compliance with applicable sanction laws.
Ad hoc projects as defined by the corporate compliance team
Participate in the development and enhancement of policies and procedures

Knowledge And Experience

Bachelor’s degree with 2+ years’ experience in compliance, legal or internal audit. Financial services a plus.
Experience developing and administering policies/procedures
Ability to organize, manage, and manage a large amount of data using excel
Experience in planning, implementing, and overseeing training programs
Strong attention to detail and organization skills, possess the ability to spot issues, and respond timely
Outstanding verbal and written communication skills,
Strong analytical skills
Exceptional written and verbal communication skills
Self-starter who can prioritize in a fast paced, high pressure, constantly evolving environment with high urgency and ownership

Schedule

This role offers work from home flexibility of 1 day per week.

Intercontinental Exchange, Inc. is an Equal Opportunity and Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin or ancestry, age, disability or veteran status, or other protected status."
